id,year,label
270,2016,greater than 100
270,2017,greater than 100
270,2018,greater than 100
270,2019,greater than 100
271,2012,[0-50)
271,2013,[0-50)
271,2014,[0-50)
271,2015,[0-50)
271,2016,[0-50)
271,2017,[0-50)
271,2018,[0-50)
271,2019,[0-50)
272,1993,[0-50)
272,1994,[0-50)
272,1995,[0-50)
272,1996,[0-50)
272,1997,[0-50)
272,1998,[0-50)
272,1999,[0-50)
272,2000,[0-50)
272,2001,[0-50)
272,2002,[0-50)
272,2004,[0-50)
272,2005,[0-50)
272,2006,[0-50)
272,2007,[0-50)
272,2008,[0-50)
272,2009,[0-50)
272,2010,[0-50)
272,2011,[0-50)
272,2012,[0-50)
272,2013,[0-50)
272,2014,[0-50)
272,2015,[0-50)
272,2016,[0-50)
272,2017,[0-50)
272,2018,[0-50)
272,2019,[0-50)
273,2006,[0-50)
273,2007,[0-50)
273,2008,[0-50)
274,2013,[0-50)
274,2014,[0-50)
274,2015,[0-50)
274,2016,[0-50)
274,2017,[0-50)
274,2018,[0-50)
274,2019,[0-50)
275,2009,[0-50)
275,2010,[0-50)
275,2011,[0-50)
276,2009,[0-50)
276,2010,[0-50)
276,2011,[0-50)
276,2012,[0-50)
276,2013,[0-50)
276,2014,[0-50)
276,2015,[0-50)
276,2016,[0-50)
276,2017,[0-50)
276,2018,[0-50)
276,2019,[0-50)
277,2011,[0-50)
277,2012,[0-50)
277,2013,[0-50)
277,2014,[0-50)
277,2015,[0-50)
277,2016,[0-50)
277,2017,[0-50)
277,2018,[0-50)
278,1990,[0-50)
278,1991,[0-50)
278,1992,[0-50)
278,1993,[0-50)
278,1994,[0-50)
278,1995,[0-50)
278,1996,[0-50)
278,1997,[0-50)
278,1998,[0-50)
278,1999,[0-50)
278,2000,[0-50)
278,2001,[0-50)
278,2002,[0-50)
278,2003,[0-50)
278,2004,[0-50)
278,2005,[0-50)
278,2006,[50-100)
278,2007,[0-50)
278,2008,[0-50)
278,2009,[50-100)
278,2010,[50-100)
278,2011,[50-100)
278,2012,greater than 100
278,2013,greater than 100
278,2014,greater than 100
278,2015,greater than 100
278,2016,greater than 100
278,2017,greater than 100
278,2018,greater than 100
278,2019,greater than 100
279,2007,[0-50)
279,2008,[0-50)
279,2009,[0-50)
279,2010,[0-50)
279,2011,[0-50)
279,2015,[0-50)
279,2016,[0-50)
279,2017,[0-50)
279,2018,[0-50)
280,1993,[0-50)
280,1994,[0-50)
280,1995,[0-50)
280,1996,[0-50)
280,1997,[0-50)
280,1998,[0-50)
280,1999,[0-50)
281,1994,[0-50)
281,1995,[0-50)
281,1996,[0-50)
281,1997,[0-50)
281,1998,[0-50)
281,1999,[0-50)
281,2000,[0-50)
281,2001,[0-50)
281,2002,[0-50)
281,2003,[0-50)
281,2004,[0-50)
281,2005,[0-50)
281,2006,[0-50)
281,2007,[0-50)
281,2008,[0-50)
281,2009,[0-50)
281,2010,[0-50)
281,2011,[0-50)
281,2012,[0-50)
281,2013,[0-50)
281,2014,[0-50)
281,2015,[0-50)
281,2016,[0-50)
281,2017,[0-50)
281,2018,[0-50)
281,2019,[0-50)
282,1999,[0-50)
282,2000,[0-50)
282,2001,[0-50)
282,2002,[0-50)
282,2003,[0-50)
282,2004,[0-50)
282,2005,[0-50)
282,2006,[0-50)
282,2007,[0-50)
282,2008,[0-50)
282,2009,[0-50)
282,2010,[0-50)
282,2011,[0-50)
282,2012,[0-50)
282,2013,[0-50)
282,2014,[0-50)
282,2015,[0-50)
282,2016,[50-100)
282,2017,[50-100)
282,2018,[50-100)
282,2019,[50-100)
283,1996,[0-50)
283,1997,[0-50)
283,1998,[0-50)
283,1999,[0-50)
283,2000,[0-50)
283,2001,[0-50)
283,2002,[0-50)
283,2003,[0-50)
283,2004,[0-50)
283,2005,[0-50)
283,2006,[0-50)
283,2007,[0-50)
283,2008,[0-50)
283,2009,[0-50)
283,2010,[0-50)
283,2011,[50-100)
283,2012,[50-100)
283,2013,[50-100)
283,2014,[50-100)
283,2015,[50-100)
283,2016,[50-100)
283,2017,greater than 100
283,2018,[50-100)
283,2019,[50-100)
284,1995,[0-50)
284,1996,[0-50)
284,1997,[0-50)
284,1998,[0-50)
284,1999,[0-50)
284,2000,[0-50)
284,2001,[0-50)
284,2002,[0-50)
284,2003,[0-50)
284,2004,[0-50)
284,2005,[0-50)
284,2006,[0-50)
284,2007,[0-50)
284,2008,[0-50)
284,2009,[0-50)
284,2010,[50-100)
284,2011,[50-100)
284,2012,[50-100)
284,2013,[50-100)
284,2014,[50-100)
284,2015,[50-100)
284,2016,[50-100)
284,2017,[50-100)
284,2018,[50-100)
284,2019,[50-100)
285,2001,[0-50)
285,2002,[0-50)
285,2003,[0-50)
285,2004,[0-50)
285,2005,[0-50)
285,2006,[0-50)
285,2007,[0-50)
285,2008,[0-50)
285,2009,[0-50)
285,2010,[0-50)
285,2011,[0-50)
285,2012,[0-50)
285,2013,[0-50)
285,2014,[0-50)
285,2015,[0-50)
285,2016,[0-50)
285,2017,[0-50)
285,2018,[0-50)
285,2019,[0-50)
286,2011,[0-50)
286,2012,[0-50)
286,2014,[0-50)
286,2015,[0-50)
286,2016,[0-50)
286,2017,[0-50)
287,2006,[0-50)
287,2007,[0-50)
287,2008,[0-50)
287,2009,[0-50)
287,2010,[0-50)
287,2011,[0-50)
287,2012,[0-50)
287,2013,[50-100)
287,2014,[0-50)
287,2015,[50-100)
287,2016,[50-100)
287,2017,[0-50)
287,2018,[50-100)
287,2019,[50-100)
288,1936,[0-50)
288,1937,[0-50)
288,1938,[0-50)
288,1939,[0-50)
288,1940,[0-50)
288,1941,[0-50)
288,1942,[0-50)
288,1943,[0-50)
288,1944,[0-50)
288,1945,[0-50)
288,1946,[0-50)
288,1947,[0-50)
288,1948,[0-50)
288,1949,[0-50)
288,1950,[0-50)
288,1951,[0-50)
288,1952,[0-50)
288,1953,[0-50)
288,1954,[0-50)
288,1955,[0-50)
288,1956,[0-50)
288,1957,[0-50)
288,1958,[0-50)
288,1959,[0-50)
288,1960,[0-50)
288,1961,[0-50)
288,1962,[0-50)
288,1963,[0-50)
288,1964,[0-50)
288,1965,[0-50)
288,1966,[0-50)
288,1967,[0-50)
288,1968,[0-50)
288,1969,[50-100)
288,1970,[0-50)
288,1971,[0-50)
288,1972,[50-100)
288,1973,[50-100)
288,1974,[50-100)
288,1975,[0-50)
288,1976,[50-100)
288,1977,[50-100)
288,1978,[50-100)
288,1979,[50-100)
288,1980,[0-50)
288,1981,[50-100)
288,1982,[50-100)
288,1983,greater than 100
288,1984,greater than 100
288,1985,[50-100)
288,1986,[50-100)
288,1987,[50-100)
288,1988,[50-100)
288,1989,greater than 100
288,1990,[50-100)
288,1991,greater than 100
288,1992,[50-100)
288,1993,[50-100)
288,1994,[50-100)
288,1995,[50-100)
288,1996,[50-100)
288,1997,[50-100)
288,1998,[50-100)
288,1999,greater than 100
288,2000,greater than 100
288,2001,greater than 100
288,2002,[50-100)
288,2003,[50-100)
288,2004,[50-100)
288,2005,[50-100)
288,2006,[50-100)
288,2007,[50-100)
288,2008,[50-100)
288,2009,[50-100)
288,2010,[50-100)
288,2011,[50-100)
288,2012,[50-100)
288,2013,[50-100)
288,2014,[50-100)
288,2015,[50-100)
288,2016,[50-100)
288,2017,[50-100)
288,2018,[50-100)
288,2019,[0-50)
289,2007,[0-50)
289,2008,[0-50)
289,2009,[0-50)
289,2010,[0-50)
289,2011,[0-50)
289,2012,[0-50)
289,2013,[0-50)
289,2014,[0-50)
289,2015,[0-50)
289,2016,[50-100)
289,2017,[0-50)
289,2018,[50-100)
289,2019,[0-50)
290,1984,[0-50)
290,1987,[0-50)
290,1988,[0-50)
290,1989,[0-50)
290,1990,[0-50)
290,1991,[0-50)
290,1992,[0-50)
290,1993,[0-50)
290,1994,[50-100)
290,1995,[50-100)
290,1996,[0-50)
290,1997,[0-50)
290,1998,[0-50)
290,1999,[0-50)
290,2000,[0-50)
290,2001,[0-50)
290,2002,[0-50)
290,2003,[0-50)
290,2004,[0-50)
290,2005,[0-50)
290,2006,[0-50)
290,2007,[0-50)
290,2008,[0-50)
290,2009,[0-50)
290,2010,[0-50)
290,2011,[0-50)
290,2012,[0-50)
290,2013,[0-50)
290,2014,[0-50)
290,2015,[0-50)
290,2016,[0-50)
290,2017,[0-50)
290,2018,[0-50)
290,2019,[0-50)
291,1993,[0-50)
291,1994,[0-50)
291,1995,[0-50)
291,1996,[0-50)
291,1997,[0-50)
291,1998,[0-50)
292,2014,[0-50)
292,2015,[0-50)
292,2016,[0-50)
292,2017,[0-50)
292,2018,[0-50)
292,2019,[0-50)
293,1983,[0-50)
293,1984,[0-50)
293,1985,[0-50)
293,1986,[0-50)
293,1987,[0-50)
293,1988,[0-50)
293,1989,[0-50)
293,1990,[0-50)
293,1991,[0-50)
293,1992,[50-100)
293,1993,[50-100)
293,1994,[50-100)
293,1995,[50-100)
293,1996,[50-100)
293,1997,[50-100)
293,1998,[50-100)
293,1999,[50-100)
293,2000,[50-100)
293,2001,[50-100)
293,2002,[50-100)
293,2003,[50-100)
293,2004,greater than 100
293,2005,greater than 100
293,2006,greater than 100
293,2007,greater than 100
293,2008,greater than 100
293,2009,greater than 100
293,2010,greater than 100
293,2011,[50-100)
293,2012,[50-100)
293,2013,[50-100)
293,2014,greater than 100
293,2015,[50-100)
293,2016,[50-100)
293,2017,greater than 100
293,2018,[50-100)
293,2019,[0-50)
294,2008,[0-50)
294,2009,[0-50)
294,2010,[0-50)
294,2011,[0-50)
294,2012,[50-100)
294,2013,[50-100)
294,2014,[50-100)
294,2015,greater than 100
294,2016,greater than 100
294,2017,greater than 100
294,2018,[50-100)
294,2019,[50-100)
295,1990,[0-50)
295,1991,greater than 100
295,1992,greater than 100
295,1993,greater than 100
295,1994,greater than 100
295,1995,greater than 100
295,1996,greater than 100
295,1997,greater than 100
295,1998,greater than 100
295,1999,greater than 100
295,2000,greater than 100
295,2001,greater than 100
295,2002,greater than 100
295,2003,greater than 100
295,2004,greater than 100
295,2005,greater than 100
295,2006,greater than 100
295,2007,greater than 100
295,2008,greater than 100
295,2009,greater than 100
295,2010,greater than 100
295,2011,greater than 100
295,2012,greater than 100
295,2013,greater than 100
295,2014,greater than 100
295,2015,greater than 100
295,2016,greater than 100
295,2017,greater than 100
295,2018,greater than 100
295,2019,greater than 100
296,2007,[0-50)
296,2008,[0-50)
296,2009,[0-50)
296,2010,[0-50)
296,2011,[0-50)
296,2012,[0-50)
296,2013,[0-50)
296,2014,[0-50)
296,2015,[0-50)
296,2016,[0-50)
296,2017,[0-50)
296,2018,[0-50)
296,2019,[0-50)
297,1994,[50-100)
297,1995,[0-50)
297,1996,[50-100)
297,1997,[0-50)
297,1998,[50-100)
297,1999,[50-100)
297,2000,[50-100)
297,2001,[50-100)
297,2002,[50-100)
297,2003,[50-100)
297,2004,[50-100)
297,2005,[50-100)
297,2006,[50-100)
297,2007,[50-100)
297,2008,[50-100)
297,2009,[50-100)
297,2010,[50-100)
297,2011,[50-100)
297,2012,[50-100)
297,2013,[50-100)
297,2014,[50-100)
297,2015,[50-100)
297,2016,[50-100)
297,2017,[50-100)
297,2018,greater than 100
298,2003,[0-50)
298,2004,[0-50)
298,2005,[0-50)
298,2006,[0-50)
298,2007,[0-50)
298,2008,[0-50)
298,2009,[0-50)
298,2010,[0-50)
298,2011,[0-50)
298,2012,[0-50)
298,2013,[0-50)
298,2014,[0-50)
298,2015,[0-50)
298,2016,[50-100)
298,2017,[0-50)
298,2018,[0-50)
298,2019,[50-100)
299,1990,[0-50)
299,1991,[0-50)
299,1992,[0-50)
299,1993,greater than 100
299,1994,[50-100)
299,1995,[50-100)
299,1996,[0-50)
300,2010,[0-50)
300,2011,[0-50)
300,2012,[0-50)
300,2013,[0-50)
300,2014,[0-50)
300,2015,[0-50)
300,2016,[0-50)
301,2007,[0-50)
301,2008,[0-50)
301,2009,[0-50)
301,2011,[0-50)
301,2012,[0-50)
301,2013,[0-50)
301,2015,[0-50)
301,2016,[0-50)
301,2017,[0-50)
301,2018,[0-50)
302,1996,greater than 100
302,2000,[0-50)
302,2001,[50-100)
302,2002,[50-100)
302,2003,[50-100)
302,2004,[50-100)
302,2005,[50-100)
302,2006,[50-100)
302,2007,[50-100)
302,2008,[50-100)
302,2009,[50-100)
302,2010,[50-100)
302,2011,[50-100)
302,2012,greater than 100
302,2013,[50-100)
302,2014,[50-100)
302,2015,greater than 100
302,2016,greater than 100
302,2017,greater than 100
302,2018,greater than 100
302,2019,[50-100)
303,2005,[0-50)
303,2006,[50-100)
303,2007,[50-100)
303,2008,[50-100)
303,2009,[50-100)
303,2010,[50-100)
303,2011,[0-50)
303,2012,[0-50)
303,2013,[50-100)
303,2014,[50-100)
303,2015,[50-100)
303,2016,greater than 100
303,2017,greater than 100
303,2018,greater than 100
303,2019,[50-100)
304,2007,[0-50)
305,1999,[0-50)
305,2000,[0-50)
305,2001,[0-50)
305,2002,[0-50)
305,2003,[0-50)
305,2004,[0-50)
305,2005,[0-50)
305,2006,[0-50)
305,2007,[0-50)
305,2008,[0-50)
305,2009,[0-50)
305,2010,[0-50)
305,2011,[0-50)
305,2012,[0-50)
305,2013,[0-50)
305,2014,[0-50)
305,2015,[0-50)
305,2016,[0-50)
305,2017,[0-50)
305,2018,[0-50)
305,2019,[0-50)
306,2009,[0-50)
306,2010,[0-50)
306,2011,[0-50)
306,2012,[0-50)
306,2013,[0-50)
306,2014,[0-50)
306,2015,[0-50)
306,2016,[0-50)
306,2017,[0-50)
307,2010,[0-50)
307,2011,[0-50)
307,2012,[0-50)
307,2014,[0-50)
307,2015,[0-50)
307,2016,[0-50)
307,2017,[0-50)
307,2018,[0-50)
307,2019,[0-50)
308,2010,[0-50)
308,2011,[0-50)
308,2012,[0-50)
308,2014,[0-50)
309,2015,[50-100)
309,2016,greater than 100
309,2017,greater than 100
309,2018,greater than 100
309,2019,[50-100)
310,2010,greater than 100
310,2011,greater than 100
310,2012,[50-100)
310,2013,[50-100)
310,2014,greater than 100
311,2012,[50-100)
311,2013,[0-50)
311,2015,[0-50)
311,2016,[0-50)
312,2003,[0-50)
312,2004,[0-50)
312,2005,[0-50)
312,2006,[0-50)
312,2007,[0-50)
312,2008,[0-50)
312,2009,[0-50)
312,2010,[0-50)
312,2011,[0-50)
312,2012,[0-50)
312,2013,[0-50)
312,2014,[0-50)
312,2015,[0-50)
312,2016,[0-50)
313,2009,[0-50)
313,2010,[0-50)
313,2011,[0-50)
313,2012,[0-50)
313,2013,[0-50)
313,2014,[0-50)
313,2015,[0-50)
313,2016,[0-50)
313,2017,[0-50)
313,2018,[0-50)
314,2010,[0-50)
314,2011,[0-50)
314,2012,[0-50)
314,2013,[0-50)
314,2014,[0-50)
314,2015,[0-50)
314,2016,[0-50)
314,2017,[0-50)
314,2018,[0-50)
314,2019,[0-50)
315,2011,[0-50)
315,2012,[0-50)
315,2013,[0-50)
315,2014,[0-50)
315,2015,[0-50)
315,2016,[0-50)
315,2017,[0-50)
315,2018,[0-50)
315,2019,[0-50)
316,2011,[0-50)
316,2012,[0-50)
316,2013,[0-50)
316,2014,[0-50)
316,2016,[0-50)
316,2017,[0-50)
316,2018,[0-50)
317,1991,[0-50)
317,1992,[0-50)
317,1993,[50-100)
317,1994,[0-50)
317,1995,[50-100)
317,1996,[50-100)
317,1997,[0-50)
317,1998,[50-100)
317,1999,[50-100)
317,2000,[0-50)
317,2001,[0-50)
317,2002,[0-50)
317,2003,[50-100)
317,2004,[0-50)
317,2005,[0-50)
317,2006,[0-50)
317,2007,[0-50)
317,2008,[0-50)
317,2009,[0-50)
317,2010,[0-50)
317,2011,[0-50)
317,2012,[0-50)
317,2013,[0-50)
317,2014,[0-50)
317,2015,[0-50)
317,2016,[0-50)
317,2017,[0-50)
317,2018,[0-50)
317,2019,[0-50)
318,2011,[0-50)
318,2012,[0-50)
318,2013,[0-50)
318,2014,[0-50)
318,2015,[0-50)
318,2016,[0-50)
318,2017,[0-50)
318,2018,[0-50)
318,2019,[0-50)
319,2006,[0-50)
319,2007,[0-50)
319,2008,[0-50)
319,2009,[0-50)
319,2010,[0-50)
319,2011,[0-50)
319,2012,[0-50)
319,2013,[0-50)
319,2014,[0-50)
319,2015,[0-50)
319,2016,[0-50)
319,2017,[0-50)
319,2018,[0-50)
319,2019,[0-50)
320,2007,[0-50)
320,2009,[0-50)
320,2011,[0-50)
321,2019,[0-50)
322,1996,[0-50)
322,1997,[0-50)
322,1998,[0-50)
322,1999,[0-50)
322,2000,[0-50)
322,2001,[0-50)
322,2002,[0-50)
322,2003,[0-50)
322,2004,[0-50)
322,2005,[0-50)
322,2006,[0-50)
322,2007,[0-50)
322,2008,[0-50)
322,2009,[0-50)
322,2010,[0-50)
322,2011,[0-50)
322,2012,[0-50)
322,2013,[0-50)
322,2014,[50-100)
322,2015,[50-100)
322,2016,[50-100)
322,2017,[50-100)
322,2018,greater than 100
322,2019,[50-100)
323,2002,[50-100)
323,2003,[50-100)
323,2004,greater than 100
323,2005,[50-100)
323,2006,[50-100)
323,2007,greater than 100
323,2008,[50-100)
323,2009,[50-100)
323,2010,[50-100)
323,2011,[0-50)
323,2012,[0-50)
323,2013,[0-50)
323,2014,[0-50)
323,2015,[0-50)
323,2016,[0-50)
323,2017,[0-50)
323,2018,[0-50)
323,2019,[0-50)
324,1986,[0-50)
324,1987,[0-50)
324,1988,[0-50)
324,1989,[0-50)
324,1990,[0-50)
324,1991,[0-50)
324,1992,[0-50)
324,1993,[0-50)
324,1994,[50-100)
324,1995,[0-50)
324,1996,[50-100)
324,1997,[0-50)
324,1998,[50-100)
324,1999,[50-100)
324,2000,[50-100)
324,2001,[50-100)
324,2002,[50-100)
324,2003,[50-100)
324,2004,[50-100)
324,2005,[50-100)
324,2006,[50-100)
324,2007,[50-100)
324,2008,[50-100)
324,2009,[50-100)
324,2010,[50-100)
324,2011,[50-100)
324,2012,[50-100)
324,2013,[50-100)
324,2014,[50-100)
324,2015,[50-100)
324,2016,[50-100)
324,2017,[50-100)
324,2018,greater than 100
324,2019,greater than 100
325,2010,[0-50)
325,2011,[0-50)
325,2012,[0-50)
325,2013,[0-50)
325,2015,[0-50)
325,2016,[0-50)
325,2017,[0-50)
325,2018,[0-50)
325,2019,[0-50)
326,2013,[0-50)
326,2014,[0-50)
326,2015,[0-50)
327,2002,[0-50)
327,2003,[0-50)
327,2004,[0-50)
327,2005,[0-50)
327,2006,[0-50)
327,2007,[0-50)
327,2008,[0-50)
327,2009,[0-50)
327,2010,[0-50)
327,2011,[0-50)
327,2012,[0-50)
327,2013,[0-50)
328,2013,[0-50)
328,2014,[0-50)
328,2015,[0-50)
328,2016,[0-50)
328,2017,[0-50)
328,2018,[0-50)
328,2019,[0-50)
329,2003,[0-50)
329,2004,[0-50)
329,2005,[0-50)
329,2006,[0-50)
329,2007,[0-50)
329,2008,[0-50)
329,2009,[0-50)
329,2010,[0-50)
329,2011,[0-50)
329,2012,[0-50)
329,2013,[0-50)
329,2014,[0-50)
329,2015,[0-50)
329,2016,[50-100)
329,2017,[0-50)
329,2018,[0-50)
329,2019,[0-50)
330,2000,[0-50)
330,2001,[0-50)
330,2002,[0-50)
330,2003,[0-50)
330,2004,[0-50)
330,2005,[0-50)
330,2006,[0-50)
330,2007,[0-50)
330,2008,[0-50)
330,2009,[0-50)
330,2010,[0-50)
330,2011,[0-50)
330,2012,[0-50)
330,2013,[0-50)
330,2014,[0-50)
330,2015,[0-50)
330,2016,[0-50)
330,2017,[0-50)
330,2018,[0-50)
330,2019,[0-50)
331,2000,[0-50)
331,2001,[0-50)
331,2002,[0-50)
331,2003,[0-50)
331,2004,[0-50)
331,2005,[0-50)
331,2006,[0-50)
331,2007,[0-50)
331,2008,[0-50)
331,2009,[0-50)
331,2010,[0-50)
331,2011,[0-50)
331,2012,[0-50)
331,2013,[0-50)
331,2014,[0-50)
331,2015,[0-50)
331,2016,[0-50)
331,2017,[0-50)
331,2018,[0-50)
332,2007,[0-50)
332,2008,[0-50)
332,2009,[50-100)
332,2010,[0-50)
332,2011,[0-50)
332,2012,[0-50)
332,2013,[0-50)
332,2014,[0-50)
332,2015,[0-50)
332,2016,[0-50)
332,2017,[50-100)
332,2018,greater than 100
332,2019,[0-50)
333,1992,[0-50)
333,1993,[0-50)
333,1994,[0-50)
333,1995,[0-50)
333,1996,[0-50)
333,1997,[0-50)
333,1998,[0-50)
333,1999,[0-50)
333,2000,[0-50)
333,2001,[0-50)
333,2002,[50-100)
333,2003,[0-50)
333,2004,[0-50)
333,2005,[0-50)
333,2006,[50-100)
333,2007,[50-100)
333,2008,[50-100)
333,2009,[50-100)
333,2010,[50-100)
333,2011,[50-100)
333,2012,greater than 100
333,2013,[50-100)
333,2014,[50-100)
333,2015,[50-100)
333,2016,[50-100)
333,2017,[50-100)
333,2018,[50-100)
333,2019,[50-100)
334,2012,[0-50)
334,2013,[0-50)
335,2007,[0-50)
335,2008,[0-50)
335,2009,[0-50)
335,2010,[0-50)
335,2011,[0-50)
335,2012,[50-100)
335,2013,greater than 100
335,2014,greater than 100
335,2015,greater than 100
335,2016,greater than 100
335,2017,greater than 100
335,2018,greater than 100
335,2019,greater than 100
336,1997,[0-50)
336,1998,[0-50)
336,1999,[0-50)
336,2000,[0-50)
336,2001,[0-50)
336,2002,[0-50)
336,2003,[0-50)
336,2004,[0-50)
336,2005,[0-50)
336,2006,[0-50)
336,2007,[0-50)
336,2008,[0-50)
336,2009,[0-50)
336,2010,[0-50)
336,2011,[0-50)
336,2012,[0-50)
336,2013,[0-50)
336,2014,[0-50)
336,2015,[50-100)
336,2016,[0-50)
336,2017,[50-100)
336,2018,[50-100)
336,2019,[0-50)
337,1998,[0-50)
337,1999,[0-50)
337,2000,[0-50)
337,2001,[0-50)
337,2002,[0-50)
337,2003,[0-50)
337,2004,[0-50)
337,2005,[0-50)
337,2006,[0-50)
337,2007,[0-50)
337,2008,[0-50)
337,2009,[0-50)
337,2010,[0-50)
337,2011,[0-50)
337,2012,[0-50)
337,2013,[0-50)
337,2014,[0-50)
337,2015,[0-50)
337,2016,[0-50)
337,2017,[0-50)
337,2018,[0-50)
337,2019,[0-50)
338,1990,[0-50)
338,1991,[0-50)
338,1992,[0-50)
338,1993,[0-50)
338,1994,[0-50)
338,1995,[0-50)
338,1996,[0-50)
338,1997,[0-50)
338,1998,[0-50)
338,1999,[0-50)
338,2000,[0-50)
338,2001,[0-50)
338,2002,[0-50)
338,2003,[0-50)
338,2004,[0-50)
338,2005,[0-50)
338,2006,[0-50)
338,2007,[0-50)
338,2008,[0-50)
338,2009,[0-50)
338,2010,[0-50)
338,2011,[0-50)
338,2012,[0-50)
338,2013,[0-50)
338,2014,[0-50)
338,2015,[50-100)
338,2016,[50-100)
338,2017,[50-100)
338,2018,[50-100)
338,2019,[50-100)
339,2015,[0-50)
339,2016,[0-50)
339,2017,[0-50)
339,2018,[0-50)
339,2019,[0-50)
340,2010,[0-50)
340,2011,[0-50)
340,2012,[0-50)
340,2013,[0-50)
340,2014,[0-50)
340,2015,[0-50)
340,2016,[50-100)
340,2017,[50-100)
340,2018,[50-100)
340,2019,[0-50)
341,2011,[0-50)
341,2012,[0-50)
341,2013,[0-50)
341,2014,[0-50)
341,2015,[0-50)
342,1995,[0-50)
342,1996,[0-50)
342,1997,[0-50)
342,1998,[0-50)
342,1999,[0-50)
342,2000,[0-50)
342,2001,[50-100)
342,2002,[50-100)
342,2003,greater than 100
342,2004,[50-100)
342,2005,[50-100)
342,2006,[50-100)
342,2007,greater than 100
342,2008,[50-100)
342,2009,[50-100)
342,2010,[50-100)
342,2011,[50-100)
342,2012,[50-100)
342,2013,greater than 100
342,2014,greater than 100
342,2015,greater than 100
342,2016,[50-100)
342,2017,[50-100)
342,2018,[50-100)
342,2019,[0-50)
343,2005,[0-50)
343,2006,[0-50)
343,2007,[0-50)
343,2008,[0-50)
343,2009,[0-50)
343,2010,[0-50)
343,2011,[0-50)
343,2012,[0-50)
343,2013,[0-50)
343,2014,[0-50)
343,2015,[0-50)
343,2016,[0-50)
343,2017,[0-50)
343,2018,[0-50)
343,2019,[0-50)
344,2007,[0-50)
344,2008,[0-50)
344,2009,[0-50)
344,2010,[0-50)
344,2011,[0-50)
344,2012,[0-50)
344,2013,[0-50)
344,2014,[0-50)
344,2015,[0-50)
344,2016,[0-50)
344,2017,[0-50)
344,2018,[0-50)
344,2019,[0-50)
345,1999,[0-50)
345,2000,greater than 100
345,2001,[50-100)
345,2002,greater than 100
345,2003,greater than 100
345,2004,[50-100)
345,2005,greater than 100
345,2006,greater than 100
345,2007,greater than 100
345,2008,greater than 100
345,2009,greater than 100
345,2010,greater than 100
345,2011,greater than 100
345,2012,greater than 100
345,2013,greater than 100
345,2014,greater than 100
345,2015,greater than 100
345,2016,greater than 100
345,2017,greater than 100
345,2018,greater than 100
345,2019,[50-100)
346,2011,[0-50)
346,2012,[0-50)
346,2013,[0-50)
346,2014,[50-100)
346,2015,[50-100)
346,2016,[50-100)
346,2017,[50-100)
346,2018,[50-100)
346,2019,[0-50)
347,2009,[50-100)
347,2010,[50-100)
347,2011,[50-100)
347,2012,[50-100)
347,2013,[50-100)
347,2014,[50-100)
347,2015,[50-100)
347,2016,greater than 100
347,2017,greater than 100
347,2018,greater than 100
347,2019,[0-50)
348,2009,[0-50)
348,2010,[0-50)
348,2011,[0-50)
348,2012,[0-50)
348,2013,[0-50)
348,2014,[0-50)
348,2015,[0-50)
348,2016,[0-50)
348,2017,[0-50)
348,2018,[0-50)
348,2019,[0-50)
349,2009,[0-50)
349,2010,[0-50)
349,2011,[0-50)
349,2012,[0-50)
349,2013,[50-100)
349,2014,[50-100)
349,2015,[50-100)
349,2016,[50-100)
349,2017,[50-100)
349,2018,[50-100)
349,2019,[0-50)
350,1981,[0-50)
350,1982,[0-50)
350,1983,[0-50)
350,1984,[50-100)
350,1985,[50-100)
350,1986,[50-100)
350,1987,[50-100)
350,1988,[0-50)
350,1989,[0-50)
350,1990,[0-50)
350,1991,[0-50)
350,1992,[0-50)
350,1993,[50-100)
350,1994,[0-50)
350,1995,[50-100)
350,1996,[50-100)
350,1997,[50-100)
350,1998,[50-100)
350,1999,[50-100)
350,2000,[50-100)
350,2001,[50-100)
350,2002,[50-100)
350,2003,[50-100)
350,2004,[50-100)
350,2005,[50-100)
350,2006,[50-100)
350,2007,[50-100)
350,2008,[50-100)
350,2009,[50-100)
350,2010,[50-100)
350,2011,[50-100)
350,2012,[50-100)
350,2013,[50-100)
350,2014,[50-100)
350,2015,[50-100)
350,2016,[50-100)
350,2017,[50-100)
350,2018,[50-100)
350,2019,[50-100)
351,2015,[0-50)
351,2016,[0-50)
351,2017,[0-50)
351,2018,[0-50)
351,2019,[0-50)
352,2003,[0-50)
352,2004,[0-50)
352,2005,[0-50)
352,2006,[0-50)
352,2007,[0-50)
352,2008,[0-50)
352,2009,[0-50)
352,2010,[0-50)
352,2011,[0-50)
352,2012,[50-100)
352,2013,[50-100)
352,2014,[50-100)
352,2015,[50-100)
352,2016,[50-100)
352,2017,[50-100)
352,2018,[50-100)
352,2019,[0-50)
353,2005,[0-50)
353,2006,[0-50)
353,2007,[0-50)
353,2008,[0-50)
353,2009,[0-50)
353,2010,[0-50)
353,2011,[0-50)
353,2012,[0-50)
353,2013,[0-50)
353,2014,[0-50)
353,2015,[0-50)
353,2016,[0-50)
353,2017,[0-50)
353,2018,[0-50)
353,2019,[0-50)
354,2002,[50-100)
354,2003,greater than 100
354,2004,greater than 100
354,2005,greater than 100
354,2006,greater than 100
354,2007,greater than 100
354,2008,greater than 100
354,2009,greater than 100
354,2010,greater than 100
354,2011,greater than 100
354,2012,greater than 100
354,2013,greater than 100
354,2014,greater than 100
354,2015,greater than 100
