id,name,year,count
958,"Service Oriented Computing and Applications",2011,13
958,"Service Oriented Computing and Applications",2012,27
958,"Service Oriented Computing and Applications",2013,20
958,"Service Oriented Computing and Applications",2014,19
958,"Service Oriented Computing and Applications",2015,18
958,"Service Oriented Computing and Applications",2016,23
958,"Service Oriented Computing and Applications",2017,26
958,"Service Oriented Computing and Applications",2018,27
958,"Service Oriented Computing and Applications",2019,14
959,"IEEE Journal on Selected Areas in Communications",1983,131
959,"IEEE Journal on Selected Areas in Communications",1984,121
959,"IEEE Journal on Selected Areas in Communications",1985,110
959,"IEEE Journal on Selected Areas in Communications",1986,202
959,"IEEE Journal on Selected Areas in Communications",1987,154
959,"IEEE Journal on Selected Areas in Communications",1988,173
959,"IEEE Journal on Selected Areas in Communications",1989,147
959,"IEEE Journal on Selected Areas in Communications",1990,172
959,"IEEE Journal on Selected Areas in Communications",1991,157
959,"IEEE Journal on Selected Areas in Communications",1992,140
959,"IEEE Journal on Selected Areas in Communications",1993,135
959,"IEEE Journal on Selected Areas in Communications",1994,172
959,"IEEE Journal on Selected Areas in Communications",1995,151
959,"IEEE Journal on Selected Areas in Communications",1996,162
959,"IEEE Journal on Selected Areas in Communications",1997,140
959,"IEEE Journal on Selected Areas in Communications",1998,147
959,"IEEE Journal on Selected Areas in Communications",1999,171
959,"IEEE Journal on Selected Areas in Communications",2000,227
959,"IEEE Journal on Selected Areas in Communications",2001,227
959,"IEEE Journal on Selected Areas in Communications",2002,157
959,"IEEE Journal on Selected Areas in Communications",2003,151
959,"IEEE Journal on Selected Areas in Communications",2004,162
959,"IEEE Journal on Selected Areas in Communications",2005,198
959,"IEEE Journal on Selected Areas in Communications",2006,240
959,"IEEE Journal on Selected Areas in Communications",2007,185
959,"IEEE Journal on Selected Areas in Communications",2008,175
959,"IEEE Journal on Selected Areas in Communications",2009,150
959,"IEEE Journal on Selected Areas in Communications",2010,140
959,"IEEE Journal on Selected Areas in Communications",2011,171
959,"IEEE Journal on Selected Areas in Communications",2012,210
959,"IEEE Journal on Selected Areas in Communications",2013,298
959,"IEEE Journal on Selected Areas in Communications",2014,193
959,"IEEE Journal on Selected Areas in Communications",2015,226
959,"IEEE Journal on Selected Areas in Communications",2016,301
959,"IEEE Journal on Selected Areas in Communications",2017,214
959,"IEEE Journal on Selected Areas in Communications",2018,217
959,"IEEE Journal on Selected Areas in Communications",2019,155
960,IJRFITA,2006,7
960,IJRFITA,2007,16
960,IJRFITA,2009,11
960,IJRFITA,2011,19
960,IJRFITA,2012,5
960,IJRFITA,2013,7
960,IJRFITA,2014,5
960,IJRFITA,2015,5
960,IJRFITA,2018,4
961,TAAS,2006,9
961,TAAS,2007,16
961,TAAS,2008,20
961,TAAS,2009,24
961,TAAS,2010,16
961,TAAS,2011,29
961,TAAS,2012,39
961,TAAS,2013,15
961,TAAS,2014,24
961,TAAS,2015,24
961,TAAS,2016,28
961,TAAS,2017,22
961,TAAS,2018,21
961,TAAS,2019,8
962,"I. J. Circuit Theory and Applications",1990,45
962,"I. J. Circuit Theory and Applications",1991,39
962,"I. J. Circuit Theory and Applications",1992,51
962,"I. J. Circuit Theory and Applications",1993,49
962,"I. J. Circuit Theory and Applications",1994,39
962,"I. J. Circuit Theory and Applications",1995,50
962,"I. J. Circuit Theory and Applications",1996,54
962,"I. J. Circuit Theory and Applications",1997,45
962,"I. J. Circuit Theory and Applications",1998,51
962,"I. J. Circuit Theory and Applications",1999,48
962,"I. J. Circuit Theory and Applications",2000,43
962,"I. J. Circuit Theory and Applications",2001,45
962,"I. J. Circuit Theory and Applications",2002,35
962,"I. J. Circuit Theory and Applications",2003,43
962,"I. J. Circuit Theory and Applications",2004,41
962,"I. J. Circuit Theory and Applications",2005,33
962,"I. J. Circuit Theory and Applications",2006,39
962,"I. J. Circuit Theory and Applications",2007,42
962,"I. J. Circuit Theory and Applications",2008,62
962,"I. J. Circuit Theory and Applications",2009,65
962,"I. J. Circuit Theory and Applications",2010,65
962,"I. J. Circuit Theory and Applications",2011,90
962,"I. J. Circuit Theory and Applications",2012,84
962,"I. J. Circuit Theory and Applications",2013,87
962,"I. J. Circuit Theory and Applications",2014,83
962,"I. J. Circuit Theory and Applications",2015,136
962,"I. J. Circuit Theory and Applications",2016,132
962,"I. J. Circuit Theory and Applications",2017,142
962,"I. J. Circuit Theory and Applications",2018,167
962,"I. J. Circuit Theory and Applications",2019,95
963,Ledger,2016,11
963,Ledger,2017,6
963,Ledger,2018,5
964,IJUWBCS,2009,13
964,IJUWBCS,2010,12
964,IJUWBCS,2011,11
964,IJUWBCS,2012,11
964,IJUWBCS,2014,5
964,IJUWBCS,2015,8
964,IJUWBCS,2016,6
964,IJUWBCS,2018,7
964,IJUWBCS,2019,5
965,"Digital Signal Processing",1991,34
965,"Digital Signal Processing",1992,31
965,"Digital Signal Processing",1996,26
965,"Digital Signal Processing",1997,28
965,"Digital Signal Processing",1998,24
965,"Digital Signal Processing",1999,24
965,"Digital Signal Processing",2000,23
965,"Digital Signal Processing",2001,23
965,"Digital Signal Processing",2002,39
965,"Digital Signal Processing",2003,36
965,"Digital Signal Processing",2004,43
965,"Digital Signal Processing",2005,43
965,"Digital Signal Processing",2006,73
965,"Digital Signal Processing",2007,82
965,"Digital Signal Processing",2008,87
965,"Digital Signal Processing",2009,89
965,"Digital Signal Processing",2010,161
965,"Digital Signal Processing",2011,77
965,"Digital Signal Processing",2012,125
965,"Digital Signal Processing",2013,197
965,"Digital Signal Processing",2014,194
965,"Digital Signal Processing",2015,151
965,"Digital Signal Processing",2016,170
965,"Digital Signal Processing",2017,198
965,"Digital Signal Processing",2018,224
965,"Digital Signal Processing",2019,139
966,"Programming and Computer Software",2000,48
966,"Programming and Computer Software",2001,45
966,"Programming and Computer Software",2002,43
966,"Programming and Computer Software",2003,41
966,"Programming and Computer Software",2004,45
966,"Programming and Computer Software",2005,38
966,"Programming and Computer Software",2006,43
966,"Programming and Computer Software",2007,36
966,"Programming and Computer Software",2008,42
966,"Programming and Computer Software",2009,31
966,"Programming and Computer Software",2010,37
966,"Programming and Computer Software",2011,40
966,"Programming and Computer Software",2012,34
966,"Programming and Computer Software",2013,34
966,"Programming and Computer Software",2014,44
966,"Programming and Computer Software",2015,44
966,"Programming and Computer Software",2016,42
966,"Programming and Computer Software",2017,42
966,"Programming and Computer Software",2018,61
966,"Programming and Computer Software",2019,26
967,"Object Oriented Systems",1996,11
967,"Object Oriented Systems",1997,3
967,"Object Oriented Systems",1998,1
968,"Meth. of Logic in CS",1994,21
969,"Intell. Data Anal.",1997,21
969,"Intell. Data Anal.",1998,24
969,"Intell. Data Anal.",1999,31
969,"Intell. Data Anal.",2000,36
969,"Intell. Data Anal.",2001,37
969,"Intell. Data Anal.",2002,37
969,"Intell. Data Anal.",2003,37
969,"Intell. Data Anal.",2004,36
969,"Intell. Data Anal.",2005,33
969,"Intell. Data Anal.",2006,34
969,"Intell. Data Anal.",2007,36
969,"Intell. Data Anal.",2008,35
969,"Intell. Data Anal.",2009,47
969,"Intell. Data Anal.",2010,46
969,"Intell. Data Anal.",2011,55
969,"Intell. Data Anal.",2012,57
969,"Intell. Data Anal.",2013,60
969,"Intell. Data Anal.",2014,76
969,"Intell. Data Anal.",2015,90
969,"Intell. Data Anal.",2016,82
969,"Intell. Data Anal.",2017,76
969,"Intell. Data Anal.",2018,70
