id,year,label
1148,1998,greater than 30
1148,1999,greater than 30
1148,2000,greater than 30
1148,2001,greater than 30
1148,2002,greater than 30
1148,2003,greater than 30
1148,2004,greater than 30
1148,2005,greater than 30
1148,2006,greater than 30
1148,2007,greater than 30
1148,2008,greater than 30
1148,2009,greater than 30
1148,2010,greater than 30
1148,2011,greater than 30
1148,2012,greater than 30
1148,2013,greater than 30
1148,2014,greater than 30
1148,2015,greater than 30
1148,2016,greater than 30
1148,2017,greater than 30
1148,2018,[0-30)
1148,2019,[0-30)
1149,1987,[0-30)
1149,1988,[0-30)
1149,1992,[0-30)
1149,1993,[0-30)
1149,2001,greater than 30
1149,2003,[0-30)
1149,2004,greater than 30
1149,2007,[0-30)
1149,2008,[0-30)
1149,2009,[0-30)
1150,2005,[0-30)
1151,2005,greater than 30
1152,2001,[0-30)
1152,2002,greater than 30
1152,2003,greater than 30
1152,2004,greater than 30
1152,2005,[0-30)
1152,2008,[0-30)
1152,2009,[0-30)
1152,2010,[0-30)
1152,2011,[0-30)
1152,2012,[0-30)
1152,2013,[0-30)
1152,2014,[0-30)
1152,2015,[0-30)
1152,2016,[0-30)
1152,2017,[0-30)
1152,2018,[0-30)
1153,2005,[0-30)
1154,1993,greater than 30
1154,1994,greater than 30
1154,1995,greater than 30
1154,1996,greater than 30
1154,1997,greater than 30
1154,1998,greater than 30
1154,1999,greater than 30
1154,2000,greater than 30
1154,2001,greater than 30
1154,2002,greater than 30
1154,2003,greater than 30
1154,2004,greater than 30
1154,2005,greater than 30
1154,2006,greater than 30
1154,2007,greater than 30
1154,2008,greater than 30
1154,2009,greater than 30
1154,2010,greater than 30
1154,2011,greater than 30
1154,2012,greater than 30
1154,2013,greater than 30
1154,2014,greater than 30
1154,2015,greater than 30
1154,2016,greater than 30
1154,2017,greater than 30
1154,2018,[0-30)
1155,1987,[0-30)
1155,1988,[0-30)
1156,1996,greater than 30
1156,1997,[0-30)
1156,1999,greater than 30
1156,2000,greater than 30
1156,2002,greater than 30
1156,2003,greater than 30
1156,2005,greater than 30
1156,2006,greater than 30
1156,2008,greater than 30
1156,2009,greater than 30
1156,2011,greater than 30
1156,2013,greater than 30
1156,2014,greater than 30
1156,2016,greater than 30
1156,2017,greater than 30
1156,2019,greater than 30
1157,2000,[0-30)
1157,2002,greater than 30
1157,2003,greater than 30
1157,2004,greater than 30
1157,2005,greater than 30
1157,2006,greater than 30
1157,2007,greater than 30
1157,2008,greater than 30
1157,2009,greater than 30
1157,2010,greater than 30
1157,2011,greater than 30
1157,2012,greater than 30
1157,2013,greater than 30
1157,2014,greater than 30
1157,2015,greater than 30
1157,2016,greater than 30
1157,2017,greater than 30
1157,2018,greater than 30
1157,2019,greater than 30
1158,2013,greater than 30
1158,2015,greater than 30
1158,2018,greater than 30
1159,2013,[0-30)
1159,2016,[0-30)
1160,2018,greater than 30
1160,2019,greater than 30
1161,2000,greater than 30
1161,2002,greater than 30
1161,2004,greater than 30
1161,2006,greater than 30
1161,2008,greater than 30
1161,2010,greater than 30
1161,2012,greater than 30
1161,2014,greater than 30
1161,2016,greater than 30
1161,2018,greater than 30
1162,2004,greater than 30
1162,2006,greater than 30
1163,1999,[0-30)
1163,2000,[0-30)
1163,2001,[0-30)
1163,2002,[0-30)
1163,2003,[0-30)
1163,2004,[0-30)
1163,2005,[0-30)
1163,2007,[0-30)
1163,2008,[0-30)
1163,2010,[0-30)
1163,2011,[0-30)
1163,2012,[0-30)
1163,2014,[0-30)
1164,1992,[0-30)
1165,2000,[0-30)
1165,2001,[0-30)
1166,2006,[0-30)
1167,2003,greater than 30
1167,2005,greater than 30
1167,2007,greater than 30
1167,2008,greater than 30
1167,2009,greater than 30
1167,2010,greater than 30
1167,2011,greater than 30
1167,2012,greater than 30
1167,2013,greater than 30
1167,2014,greater than 30
1167,2015,greater than 30
1167,2016,greater than 30
1167,2017,greater than 30
1167,2018,greater than 30
1168,2011,greater than 30
1168,2012,greater than 30
1168,2014,greater than 30
1168,2015,greater than 30
1168,2016,greater than 30
1169,2013,[0-30)
1170,2009,[0-30)
1170,2010,[0-30)
1171,1998,[0-30)
1171,2000,greater than 30
1171,2001,greater than 30
1171,2002,[0-30)
1171,2003,[0-30)
1171,2005,[0-30)
1172,2007,greater than 30
1172,2008,greater than 30
1172,2010,greater than 30
1172,2012,greater than 30
1173,2002,[0-30)
1173,2003,greater than 30
1173,2005,greater than 30
1173,2007,greater than 30
1173,2009,greater than 30
1173,2011,greater than 30
1173,2013,greater than 30
1173,2014,[0-30)
1173,2015,greater than 30
1173,2016,greater than 30
1174,2010,greater than 30
1174,2011,greater than 30
1174,2012,greater than 30
1174,2013,greater than 30
1174,2014,greater than 30
1174,2016,greater than 30
1174,2017,greater than 30
1174,2018,greater than 30
1175,2004,[0-30)
1175,2005,greater than 30
1175,2006,[0-30)
1175,2007,[0-30)
1175,2008,[0-30)
1175,2009,[0-30)
1175,2010,[0-30)
1175,2012,[0-30)
1175,2013,[0-30)
1175,2014,[0-30)
1175,2015,[0-30)
1175,2017,[0-30)
1175,2018,[0-30)
1175,2019,[0-30)
1176,2005,[0-30)
1176,2006,[0-30)
1176,2007,[0-30)
1176,2008,[0-30)
1176,2009,[0-30)
1176,2010,[0-30)
1176,2011,[0-30)
1176,2013,[0-30)
1177,1989,greater than 30
1177,1990,greater than 30
1177,1991,greater than 30
1177,1992,greater than 30
1177,1993,greater than 30
1177,1994,greater than 30
1177,1995,greater than 30
1177,1996,greater than 30
1177,1997,greater than 30
1177,1998,greater than 30
1177,1999,greater than 30
1177,2000,[0-30)
1177,2001,greater than 30
1177,2002,[0-30)
1177,2003,greater than 30
1177,2004,greater than 30
1177,2005,[0-30)
1177,2006,greater than 30
1177,2008,[0-30)
1177,2009,[0-30)
1177,2010,[0-30)
1177,2011,[0-30)
1177,2012,[0-30)
1177,2013,[0-30)
1178,2007,greater than 30
1178,2008,greater than 30
1179,2004,[0-30)
1179,2005,[0-30)
1179,2006,[0-30)
1179,2007,[0-30)
1179,2008,[0-30)
1179,2009,[0-30)
1179,2010,[0-30)
1179,2011,greater than 30
1179,2012,[0-30)
1179,2013,[0-30)
1179,2014,[0-30)
1179,2015,[0-30)
1179,2016,[0-30)
1179,2017,[0-30)
1179,2018,[0-30)
1179,2019,[0-30)
1180,1981,[0-30)
1181,2013,greater than 30
1182,1998,greater than 30
1182,1999,greater than 30
1182,2000,greater than 30
1182,2001,greater than 30
1182,2002,greater than 30
1182,2003,greater than 30
1182,2004,greater than 30
1182,2005,greater than 30
1182,2006,greater than 30
1182,2007,greater than 30
1182,2008,greater than 30
1182,2009,greater than 30
1182,2010,greater than 30
1182,2011,greater than 30
1182,2012,[0-30)
1182,2013,[0-30)
1182,2014,greater than 30
1182,2015,[0-30)
1182,2016,greater than 30
1182,2017,[0-30)
1182,2018,greater than 30
1183,2007,[0-30)
1184,2003,greater than 30
1185,2000,[0-30)
1186,1990,greater than 30
1186,1992,[0-30)
1186,1993,greater than 30
1186,1996,greater than 30
1187,2013,[0-30)
1187,2015,[0-30)
1187,2017,[0-30)
1188,2001,[0-30)
1188,2003,[0-30)
1188,2005,greater than 30
1188,2010,greater than 30
1188,2013,[0-30)
1189,2001,[0-30)
1189,2002,[0-30)
1189,2004,[0-30)
1190,1994,[0-30)
1190,1995,greater than 30
1190,1996,greater than 30
1190,1997,greater than 30
1190,1998,greater than 30
1190,1999,greater than 30
1190,2000,greater than 30
1191,2016,[0-30)
1191,2018,[0-30)
1192,1991,[0-30)
1192,1992,[0-30)
1192,1996,greater than 30
1192,1997,greater than 30
1192,1998,greater than 30
1192,1999,greater than 30
1192,2000,[0-30)
1192,2001,[0-30)
1192,2002,greater than 30
1192,2003,greater than 30
1192,2004,greater than 30
1192,2005,greater than 30
1192,2006,greater than 30
1192,2007,greater than 30
1192,2008,greater than 30
1192,2009,greater than 30
1192,2010,greater than 30
1192,2011,greater than 30
1192,2012,greater than 30
1192,2013,greater than 30
1192,2014,greater than 30
1192,2015,greater than 30
1192,2016,greater than 30
1192,2017,greater than 30
1192,2018,greater than 30
1192,2019,greater than 30
1193,2005,[0-30)
1193,2007,[0-30)
1193,2008,[0-30)
1193,2009,[0-30)
1193,2010,[0-30)
1193,2011,[0-30)
1193,2012,[0-30)
1193,2013,[0-30)
1193,2014,[0-30)
1193,2015,[0-30)
1193,2016,[0-30)
1193,2017,[0-30)
1193,2018,[0-30)
1194,1993,greater than 30
1194,1994,[0-30)
1194,1995,greater than 30
1194,1996,[0-30)
1194,1997,greater than 30
1194,1999,greater than 30
1194,2000,greater than 30
1194,2001,greater than 30
1194,2002,greater than 30
1194,2003,greater than 30
1194,2004,greater than 30
1194,2005,greater than 30
1194,2006,greater than 30
1194,2007,greater than 30
1194,2008,greater than 30
1194,2009,greater than 30
1194,2010,greater than 30
1194,2011,greater than 30
1194,2012,greater than 30
1194,2013,greater than 30
1194,2014,greater than 30
1194,2015,greater than 30
1194,2016,greater than 30
1194,2017,[0-30)
1194,2018,greater than 30
1194,2019,[0-30)
1195,2005,[0-30)
1195,2007,[0-30)
1196,2016,greater than 30
1196,2017,greater than 30
1196,2018,greater than 30
1196,2019,greater than 30
1197,2001,[0-30)
1198,2003,[0-30)
1199,1999,[0-30)
1199,2000,[0-30)
1199,2001,[0-30)
1199,2002,[0-30)
1199,2003,[0-30)
1200,2005,[0-30)
1201,2016,greater than 30
1202,2005,greater than 30
1202,2006,greater than 30
1202,2007,greater than 30
1202,2008,greater than 30
1202,2009,greater than 30
1202,2010,greater than 30
1203,1990,[0-30)
1203,1991,[0-30)
1203,1992,[0-30)
1204,1996,[0-30)
1204,1997,[0-30)
1204,1999,[0-30)
1204,2000,[0-30)
1204,2001,[0-30)
1204,2002,[0-30)
1204,2003,[0-30)
1204,2004,[0-30)
1205,1999,[0-30)
1205,2000,greater than 30
1205,2001,greater than 30
1205,2002,greater than 30
1205,2003,greater than 30
1205,2004,[0-30)
1205,2005,greater than 30
1205,2006,greater than 30
1205,2007,[0-30)
1205,2008,[0-30)
1205,2009,[0-30)
1206,2009,greater than 30
1206,2012,[0-30)
1207,2013,[0-30)
1208,2014,[0-30)
1208,2015,[0-30)
1209,2005,greater than 30
1209,2008,greater than 30
1209,2010,greater than 30
1209,2011,greater than 30
1209,2012,greater than 30
1209,2013,greater than 30
1209,2014,greater than 30
1209,2015,greater than 30
1209,2016,greater than 30
1209,2017,[0-30)
1209,2018,[0-30)
1209,2019,[0-30)
1210,2004,[0-30)
1210,2005,[0-30)
1210,2006,[0-30)
1210,2007,[0-30)
1210,2008,[0-30)
1210,2009,[0-30)
1210,2010,[0-30)
1211,1996,greater than 30
1211,2001,[0-30)
1211,2003,[0-30)
1212,2000,[0-30)
1212,2001,greater than 30
1212,2002,greater than 30
1212,2003,[0-30)
1212,2004,greater than 30
1212,2005,greater than 30
1212,2006,greater than 30
1212,2007,greater than 30
1212,2008,[0-30)
1212,2009,[0-30)
1212,2010,[0-30)
1212,2011,[0-30)
1212,2012,[0-30)
1212,2013,[0-30)
1212,2014,[0-30)
1212,2015,[0-30)
1212,2016,[0-30)
1212,2017,[0-30)
1212,2018,[0-30)
1212,2019,[0-30)
1213,2000,[0-30)
1213,2002,[0-30)
1213,2003,[0-30)
1213,2005,[0-30)
1213,2007,[0-30)
1213,2010,[0-30)
1213,2011,[0-30)
1213,2013,[0-30)
1213,2014,[0-30)
1213,2015,[0-30)
1214,1999,greater than 30
1214,2000,greater than 30
1214,2001,greater than 30
1215,2001,[0-30)
1215,2002,[0-30)
1215,2003,greater than 30
1215,2004,greater than 30
1215,2005,greater than 30
1215,2006,greater than 30
1215,2007,greater than 30
1215,2008,greater than 30
1215,2009,greater than 30
1215,2010,greater than 30
1215,2011,greater than 30
1215,2012,greater than 30
1215,2013,greater than 30
1215,2014,greater than 30
1215,2015,greater than 30
1215,2016,greater than 30
1215,2017,greater than 30
1215,2018,greater than 30
1215,2019,greater than 30
1216,1998,[0-30)
1216,1999,[0-30)
1216,2000,[0-30)
1216,2001,[0-30)
1216,2002,[0-30)
1216,2003,[0-30)
1216,2004,[0-30)
1216,2005,[0-30)
1216,2006,[0-30)
1216,2007,[0-30)
1216,2008,[0-30)
1216,2009,[0-30)
1216,2010,[0-30)
1216,2011,[0-30)
1216,2012,[0-30)
1216,2013,[0-30)
1216,2014,[0-30)
1216,2015,[0-30)
1216,2018,[0-30)
1216,2019,[0-30)
1217,1989,greater than 30
1217,1990,[0-30)
1217,1991,greater than 30
1217,1993,greater than 30
1217,1995,greater than 30
1217,1997,greater than 30
1218,2016,greater than 30
1219,1996,[0-30)
1220,1988,[0-30)
1220,1990,[0-30)
1221,2005,[0-30)
1221,2006,[0-30)
1221,2007,greater than 30
1221,2008,greater than 30
1221,2009,greater than 30
1221,2010,greater than 30
1221,2011,greater than 30
1221,2012,greater than 30
1221,2013,[0-30)
1221,2014,greater than 30
1221,2015,[0-30)
1221,2016,[0-30)
1222,2003,greater than 30
1222,2007,greater than 30
1222,2011,greater than 30
1222,2013,[0-30)
1223,2011,[0-30)
1223,2013,greater than 30
1223,2014,[0-30)
1223,2015,greater than 30
1223,2016,[0-30)
1223,2019,[0-30)
1224,2003,greater than 30
1224,2004,[0-30)
1224,2005,[0-30)
1224,2006,[0-30)
1224,2007,[0-30)
1224,2008,[0-30)
1224,2009,[0-30)
1224,2010,[0-30)
1224,2011,[0-30)
1225,2005,[0-30)
1225,2006,[0-30)
1226,1994,greater than 30
1226,1995,greater than 30
1226,1996,greater than 30
1226,1997,[0-30)
1226,1998,[0-30)
1226,1999,[0-30)
1226,2000,greater than 30
1226,2001,greater than 30
1226,2002,[0-30)
1226,2003,greater than 30
1226,2004,[0-30)
1226,2005,[0-30)
1226,2006,[0-30)
1226,2007,greater than 30
1226,2008,greater than 30
1226,2009,greater than 30
1226,2010,greater than 30
1226,2011,greater than 30
1226,2012,greater than 30
1226,2013,greater than 30
1226,2014,greater than 30
1226,2015,[0-30)
1226,2016,[0-30)
1227,1998,[0-30)
1228,2003,greater than 30
1229,1974,[0-30)
1229,1975,[0-30)
1229,1976,[0-30)
1229,1979,[0-30)
1229,1985,[0-30)
1229,1986,[0-30)
1229,1988,greater than 30
1229,1990,[0-30)
1229,1991,[0-30)
1229,1992,[0-30)
1229,1993,[0-30)
1229,1995,[0-30)
1229,1996,[0-30)
1229,1997,[0-30)
1229,1998,[0-30)
1229,1999,[0-30)
1229,2001,[0-30)
1229,2003,[0-30)
1230,2014,greater than 30
1230,2015,greater than 30
1230,2016,greater than 30
1230,2017,greater than 30
1230,2018,greater than 30
1231,2012,[0-30)
1231,2013,greater than 30
1231,2014,[0-30)
1231,2015,greater than 30
1231,2016,greater than 30
1231,2018,greater than 30
1232,2016,greater than 30
1232,2017,greater than 30
1232,2018,greater than 30
1233,2001,greater than 30
1233,2002,greater than 30
1233,2003,greater than 30
1233,2004,greater than 30
1233,2005,greater than 30
1233,2006,greater than 30
1233,2007,greater than 30
1233,2008,greater than 30
1233,2009,greater than 30
1233,2010,greater than 30
1233,2011,greater than 30
1233,2012,greater than 30
1233,2013,greater than 30
1233,2014,greater than 30
1233,2015,greater than 30
1233,2016,greater than 30
1233,2017,greater than 30
1233,2018,greater than 30
1234,2010,greater than 30
1235,2015,greater than 30
1236,2005,[0-30)
1236,2006,[0-30)
1236,2007,[0-30)
1237,2001,[0-30)
1238,2017,[0-30)
1239,2018,greater than 30
1240,1997,[0-30)
1240,1999,[0-30)
1240,2009,[0-30)
1241,2008,[0-30)
1242,2004,[0-30)
1242,2005,[0-30)
1243,2000,greater than 30
1243,2001,greater than 30
1243,2002,greater than 30
1243,2003,greater than 30
1243,2004,greater than 30
1243,2005,greater than 30
1243,2006,greater than 30
1243,2007,greater than 30
1243,2008,greater than 30
1243,2009,greater than 30
1243,2010,greater than 30
1243,2011,greater than 30
1243,2012,greater than 30
1243,2013,greater than 30
1243,2014,greater than 30
1243,2015,greater than 30
1243,2016,greater than 30
1243,2017,greater than 30
1243,2018,greater than 30
1243,2019,greater than 30
1244,1999,[0-30)
1244,2000,[0-30)
1244,2001,[0-30)
1244,2002,[0-30)
1244,2003,[0-30)
1244,2004,[0-30)
1244,2005,[0-30)
1244,2006,[0-30)
1244,2007,[0-30)
1244,2008,[0-30)
1244,2009,[0-30)
1245,2002,greater than 30
1246,2015,greater than 30
1247,1997,[0-30)
1247,1998,[0-30)
1247,1999,[0-30)
1247,2000,[0-30)
1247,2001,[0-30)
1247,2002,[0-30)
1247,2003,greater than 30
1247,2004,greater than 30
1247,2005,greater than 30
1247,2006,greater than 30
1247,2007,greater than 30
1247,2008,greater than 30
1247,2009,greater than 30
1247,2010,greater than 30
1247,2011,[0-30)
1247,2012,greater than 30
1247,2013,[0-30)
1247,2014,[0-30)
1247,2015,[0-30)
1247,2016,[0-30)
1247,2017,greater than 30
1247,2018,greater than 30
1248,2005,[0-30)
1249,2010,[0-30)
1249,2012,[0-30)
1249,2014,[0-30)
1250,1994,[0-30)
1250,1995,[0-30)
1250,1996,[0-30)
1250,1997,[0-30)
1250,1998,greater than 30
1250,1999,[0-30)
1250,2000,[0-30)
1250,2001,[0-30)
1250,2002,[0-30)
1250,2003,greater than 30
1250,2005,[0-30)
1250,2006,[0-30)
1250,2007,[0-30)
1250,2008,greater than 30
1251,2018,greater than 30
1251,2019,greater than 30
1252,2013,greater than 30
1252,2014,greater than 30
1252,2015,greater than 30
1252,2016,greater than 30
1252,2017,greater than 30
1252,2018,greater than 30
1252,2019,[0-30)
1253,2018,[0-30)
1254,2007,[0-30)
1255,2006,[0-30)
1255,2008,greater than 30
1256,2017,[0-30)
1257,2014,greater than 30
1257,2015,[0-30)
1258,2000,[0-30)
1259,2012,greater than 30
1259,2014,greater than 30
1259,2015,greater than 30
1259,2017,greater than 30
1259,2018,greater than 30
1260,2012,[0-30)
1260,2013,[0-30)
1260,2014,[0-30)
1260,2015,[0-30)
1260,2016,[0-30)
1261,2005,[0-30)
1261,2006,[0-30)
1261,2007,[0-30)
1262,2004,[0-30)
1262,2005,[0-30)
1262,2006,[0-30)
1262,2007,[0-30)
1262,2014,[0-30)
1262,2015,[0-30)
1263,1983,greater than 30
1263,1985,greater than 30
1263,1987,greater than 30
1263,1989,greater than 30
1263,1991,greater than 30
1263,1993,greater than 30
1263,1995,greater than 30
1263,1997,[0-30)
1263,1999,greater than 30
1263,2003,greater than 30
1263,2006,greater than 30
1263,2009,greater than 30
1263,2010,[0-30)
1263,2012,greater than 30
1263,2014,greater than 30
1263,2017,greater than 30
1264,2003,greater than 30
1264,2004,greater than 30
1265,2004,[0-30)
1265,2005,[0-30)
1266,1990,[0-30)
1266,1991,[0-30)
1267,2011,[0-30)
1267,2012,greater than 30
1267,2013,[0-30)
1267,2014,[0-30)
1267,2015,greater than 30
1267,2016,[0-30)
1267,2017,[0-30)
1267,2018,[0-30)
1268,2014,[0-30)
1269,1993,[0-30)
1269,1995,[0-30)
1269,2015,greater than 30
1269,2016,[0-30)
1270,2009,greater than 30
1270,2012,greater than 30
1270,2013,greater than 30
1270,2014,[0-30)
1270,2015,greater than 30
1270,2016,[0-30)
1270,2017,greater than 30
1270,2018,[0-30)
1270,2019,greater than 30
1271,2015,greater than 30
1272,2014,[0-30)
1272,2015,[0-30)
1272,2016,[0-30)
1273,2007,[0-30)
1273,2008,[0-30)
1273,2009,[0-30)
1273,2010,[0-30)
1273,2012,greater than 30
1273,2013,greater than 30
1273,2014,greater than 30
1273,2015,greater than 30
1273,2016,greater than 30
1273,2017,greater than 30
1273,2018,[0-30)
1273,2019,greater than 30
1274,2001,[0-30)
1275,2007,greater than 30
1275,2008,greater than 30
1275,2009,greater than 30
1275,2012,greater than 30
1275,2014,greater than 30
1275,2016,greater than 30
1275,2018,greater than 30
1276,1995,[0-30)
1277,2018,[0-30)
1278,1990,greater than 30
1278,1991,[0-30)
1279,2011,[0-30)
1279,2012,[0-30)
1279,2013,[0-30)
1279,2014,[0-30)
1279,2015,[0-30)
1279,2016,[0-30)
1279,2017,[0-30)
1279,2018,[0-30)
1280,2002,greater than 30
1280,2003,greater than 30
1280,2009,greater than 30
1281,1994,[0-30)
1281,1996,[0-30)
1281,2019,greater than 30
1282,2011,[0-30)
1283,1994,greater than 30
1284,2001,[0-30)
1285,1976,greater than 30
1285,1978,greater than 30
1285,1982,greater than 30
1285,1984,greater than 30
1285,1985,[0-30)
1285,1986,greater than 30
1285,1987,[0-30)
1285,1988,greater than 30
1285,1990,greater than 30
1285,1991,[0-30)
1285,1992,greater than 30
1285,1994,greater than 30
1285,1996,greater than 30
1285,1997,[0-30)
1285,1998,greater than 30
1285,2000,greater than 30
1285,2002,greater than 30
1285,2004,greater than 30
1285,2006,greater than 30
1285,2008,greater than 30
1285,2010,greater than 30
1285,2011,[0-30)
1285,2012,greater than 30
1285,2013,[0-30)
1285,2014,greater than 30
1285,2016,greater than 30
1285,2017,[0-30)
1286,1994,[0-30)
1286,1995,[0-30)
1286,2000,[0-30)
1286,2001,[0-30)
1286,2008,[0-30)
1286,2009,[0-30)
1287,1995,greater than 30
1287,1999,greater than 30
1287,2001,greater than 30
1287,2003,greater than 30
1287,2005,greater than 30
1287,2007,greater than 30
1287,2009,greater than 30
1287,2011,greater than 30
1287,2013,greater than 30
1287,2015,greater than 30
1287,2017,greater than 30
1288,1996,greater than 30
1288,1997,greater than 30
1288,1999,greater than 30
1288,2000,greater than 30
1288,2001,greater than 30
1288,2002,greater than 30
1288,2003,greater than 30
1288,2004,greater than 30
1288,2005,greater than 30
1288,2006,greater than 30
1288,2007,greater than 30
1288,2008,greater than 30
1288,2009,greater than 30
1288,2010,greater than 30
1288,2011,greater than 30
1288,2012,greater than 30
1288,2013,greater than 30
1288,2015,[0-30)
1288,2017,[0-30)
1289,2019,[0-30)
1290,2014,greater than 30
1290,2015,greater than 30
1290,2016,greater than 30
1290,2017,greater than 30
1290,2018,[0-30)
1291,2002,greater than 30
1291,2003,greater than 30
1291,2005,greater than 30
1291,2008,greater than 30
1291,2012,[0-30)
1291,2014,[0-30)
1292,2007,greater than 30
1292,2008,greater than 30
1292,2009,greater than 30
1292,2010,greater than 30
1292,2011,greater than 30
1292,2012,greater than 30
1292,2013,greater than 30
1292,2014,greater than 30
1292,2015,greater than 30
1292,2016,greater than 30
1292,2017,greater than 30
1292,2018,[0-30)
1292,2019,greater than 30
1293,1993,[0-30)
1293,1994,[0-30)
1294,2011,greater than 30
1294,2013,greater than 30
1294,2015,greater than 30
1294,2017,greater than 30
1295,1990,greater than 30
1295,1992,greater than 30
1295,1994,greater than 30
1295,1996,greater than 30
1295,1998,greater than 30
1295,2000,greater than 30
1295,2002,greater than 30
1295,2004,greater than 30
1295,2006,greater than 30
1295,2007,[0-30)
1295,2008,greater than 30
1295,2010,greater than 30
1295,2012,greater than 30
1295,2014,greater than 30
1295,2015,[0-30)
1295,2016,greater than 30
1295,2018,greater than 30
1295,2019,[0-30)
1296,2013,greater than 30
1296,2014,greater than 30
1296,2015,[0-30)
1296,2016,[0-30)
1297,2019,[0-30)
1298,2005,greater than 30
1299,2006,[0-30)
1299,2007,[0-30)
1300,1990,greater than 30
1300,1992,greater than 30
1300,1994,greater than 30
1301,1976,[0-30)
1301,1978,greater than 30
1301,1981,[0-30)
1302,2014,greater than 30
1302,2015,greater than 30
1302,2016,greater than 30
1302,2017,greater than 30
1302,2018,greater than 30
1302,2019,[0-30)
1303,1997,[0-30)
1303,1998,[0-30)
1303,1999,[0-30)
1303,2002,[0-30)
1303,2003,greater than 30
1303,2004,greater than 30
1303,2005,greater than 30
1303,2006,greater than 30
1303,2007,greater than 30
1303,2008,greater than 30
1303,2009,greater than 30
1303,2010,greater than 30
1303,2011,greater than 30
1303,2012,greater than 30
1303,2013,greater than 30
1303,2014,greater than 30
1303,2015,greater than 30
1303,2016,greater than 30
1303,2017,greater than 30
1303,2018,greater than 30
1303,2019,greater than 30
1304,1993,greater than 30
1304,1994,greater than 30
1304,1995,greater than 30
1304,1996,greater than 30
1304,1997,greater than 30
1304,1998,greater than 30
1304,1999,greater than 30
1304,2000,greater than 30
1304,2001,greater than 30
1304,2002,greater than 30
1304,2003,greater than 30
1304,2004,greater than 30
1304,2005,greater than 30
1304,2006,greater than 30
1304,2007,greater than 30
1304,2008,greater than 30
1304,2009,greater than 30
1304,2010,greater than 30
1304,2011,greater than 30
1304,2012,greater than 30
1304,2013,greater than 30
1304,2014,greater than 30
1304,2015,greater than 30
1304,2016,greater than 30
1304,2017,greater than 30
1304,2018,greater than 30
1304,2019,greater than 30
1305,2005,greater than 30
1306,2005,greater than 30
1307,2013,[0-30)
1308,2004,[0-30)
1308,2005,[0-30)
1308,2006,[0-30)
1308,2007,[0-30)
1308,2014,[0-30)
1308,2015,[0-30)
1309,2008,[0-30)
1310,1997,greater than 30
1310,1998,greater than 30
1310,1999,greater than 30
1311,2005,[0-30)
1311,2006,[0-30)
1311,2007,[0-30)
1311,2008,greater than 30
1311,2009,[0-30)
1311,2010,greater than 30
1311,2011,greater than 30
1311,2012,greater than 30
1311,2013,[0-30)
1311,2014,[0-30)
1311,2015,[0-30)
1311,2016,[0-30)
1311,2017,[0-30)
1311,2018,[0-30)
1312,1987,[0-30)
1312,1988,[0-30)
1312,1989,[0-30)
1312,1991,greater than 30
1312,1993,greater than 30
1312,1994,greater than 30
1312,1995,greater than 30
1312,1997,greater than 30
1312,1998,greater than 30
1312,2000,greater than 30
1312,2001,greater than 30
1312,2002,greater than 30
1312,2003,greater than 30
1312,2004,greater than 30
1312,2005,greater than 30
1312,2006,greater than 30
1312,2007,greater than 30
1312,2008,[0-30)
1312,2014,[0-30)
1313,2009,greater than 30
1313,2011,greater than 30
1313,2013,greater than 30
1313,2015,greater than 30
1313,2017,greater than 30
1314,2009,greater than 30
1314,2010,greater than 30
1314,2011,greater than 30
1314,2012,greater than 30
1314,2013,greater than 30
1314,2014,greater than 30
1314,2015,greater than 30
1314,2016,greater than 30
1314,2017,greater than 30
1314,2018,greater than 30
1315,2018,greater than 30
1315,2019,greater than 30
1316,1987,[0-30)
1316,1988,[0-30)
1316,1989,[0-30)
1316,1991,[0-30)
1316,1992,[0-30)
1316,1993,[0-30)
1316,1994,[0-30)
1316,1995,[0-30)
1316,1996,[0-30)
1316,1997,[0-30)
1316,1998,[0-30)
1316,1999,[0-30)
1316,2000,[0-30)
1316,2001,greater than 30
1316,2002,[0-30)
1316,2003,[0-30)
1316,2004,greater than 30
1316,2005,greater than 30
1316,2006,greater than 30
1316,2007,greater than 30
1316,2008,greater than 30
1316,2009,greater than 30
1316,2010,greater than 30
1316,2011,greater than 30
1316,2012,greater than 30
1316,2013,greater than 30
1316,2014,greater than 30
1316,2015,greater than 30
1316,2016,greater than 30
1316,2017,greater than 30
1316,2018,greater than 30
1316,2019,greater than 30
1317,1991,[0-30)
1317,1992,[0-30)
1317,1993,[0-30)
1317,1994,[0-30)
1317,1995,[0-30)
1317,1997,greater than 30
1317,1998,greater than 30
1317,1999,greater than 30
1317,2000,[0-30)
1317,2001,[0-30)
1317,2002,[0-30)
1317,2003,[0-30)
1317,2004,[0-30)
1317,2005,[0-30)
1317,2006,[0-30)
1317,2007,[0-30)
1317,2008,[0-30)
1317,2009,[0-30)
1318,2000,[0-30)
1318,2001,[0-30)
1318,2006,[0-30)
1319,2004,[0-30)
1319,2006,greater than 30
1319,2007,greater than 30
1319,2008,greater than 30
1319,2009,[0-30)
1319,2010,greater than 30
1319,2011,greater than 30
1320,1997,greater than 30
1320,1999,[0-30)
1320,2000,[0-30)
1321,2007,[0-30)
1321,2008,[0-30)
1321,2009,[0-30)
1321,2010,[0-30)
1321,2011,[0-30)
1321,2012,[0-30)
1321,2014,[0-30)
1321,2015,[0-30)
1321,2016,[0-30)
