id,year,count,bin,
388,2018,50,5,
389,1991,12,1,
389,1992,19,1,
389,1993,16,1,
389,1994,17,1,
389,1995,22,2,
389,1996,27,2,
389,1997,25,2,
389,1998,21,2,
389,1999,28,2,
389,2000,26,2,
389,2001,24,2,
389,2002,33,3,
389,2003,26,2,
389,2004,28,2,
389,2005,36,3,
389,2006,50,5,
389,2007,42,4,
389,2008,41,4,
389,2009,45,4,
389,2010,47,4,
389,2011,40,4,
389,2012,35,3,
389,2013,44,4,
389,2014,54,5,
389,2015,64,6,
389,2016,44,4,
389,2017,70,7,
389,2018,58,5,
389,2019,32,3,
390,2014,5,0,
390,2015,26,2,
390,2016,33,3,
390,2017,31,3,
390,2018,32,3,
390,2019,17,1,
391,1994,32,3,
391,1995,33,3,
391,1996,30,3,
391,1997,27,2,
391,1998,24,2,
391,1999,38,3,
391,2000,38,3,
391,2001,34,3,
391,2002,40,4,
391,2003,41,4,
391,2004,51,5,
391,2005,69,6,
391,2006,48,4,
391,2007,45,4,
391,2008,53,5,
391,2009,51,5,
391,2010,55,5,
391,2011,64,6,
391,2012,61,6,
391,2013,65,6,
391,2014,50,5,
391,2015,64,6,
391,2016,52,5,
391,2017,42,4,
391,2018,87,8,
391,2019,38,3,
392,2007,8,0,
392,2008,8,0,
392,2009,22,2,
392,2010,52,5,
392,2011,63,6,
392,2012,101,10,
392,2013,191,10,
392,2014,169,10,
392,2015,159,10,
392,2016,145,10,
392,2017,119,10,
392,2018,107,10,
392,2019,68,6,
393,2009,31,3,
393,2013,80,8,
393,2014,84,8,
393,2015,120,10,
393,2016,109,10,
393,2017,145,10,
393,2018,271,10,
393,2019,202,10,
394,2009,26,2,
394,2010,26,2,
394,2011,29,2,
394,2012,31,3,
394,2013,25,2,
394,2014,29,2,
394,2015,34,3,
394,2016,40,4,
394,2017,40,4,
394,2018,43,4,
394,2019,40,4,
395,1991,45,4,
395,1992,65,6,
395,1993,52,5,
395,1995,11,1,
395,1997,45,4,
395,1998,46,4,
395,1999,32,3,
395,2000,20,2,
395,2001,15,1,
396,1993,20,2,
396,1994,36,3,
396,1995,24,2,
397,2008,16,1,
397,2009,35,3,
397,2010,28,2,
397,2011,40,4,
397,2012,49,4,
397,2013,17,1,
397,2014,17,1,
397,2015,12,1,
397,2016,12,1,
397,2017,9,0,
397,2018,12,1,
397,2019,3,0,
398,2004,24,2,
398,2005,25,2,
398,2006,21,2,
398,2007,21,2,
398,2008,24,2,
398,2009,19,1,
398,2010,32,3,
398,2011,30,3,
398,2012,35,3,
398,2013,36,3,
398,2014,34,3,
398,2015,43,4,
398,2016,37,3,
398,2017,33,3,
398,2018,10,1,
399,2004,7,0,
399,2005,16,1,
399,2006,21,2,
399,2007,26,2,
399,2008,44,4,
399,2009,39,3,
399,2010,28,2,
399,2011,16,1,
399,2012,24,2,
399,2013,14,1,
399,2014,21,2,
399,2015,22,2,
399,2016,30,3,
399,2017,6,0,
399,2018,6,0,
400,1999,193,10,
400,2003,213,10,
400,2004,213,10,
400,2005,251,10,
400,2006,245,10,
400,2007,233,10,
400,2008,221,10,
400,2009,192,10,
400,2010,183,10,
400,2011,230,10,
400,2012,280,10,
400,2013,265,10,
400,2014,301,10,
400,2015,385,10,
400,2016,319,10,
400,2017,402,10,
400,2018,379,10,
400,2019,185,10,
401,2011,21,2,
401,2012,15,1,
401,2013,16,1,
401,2014,21,2,
401,2015,17,1,
401,2016,16,1,
401,2017,22,2,
401,2018,21,2,
401,2019,9,0,
402,2013,16,1,
402,2014,39,3,
402,2015,37,3,
402,2016,39,3,
402,2017,60,6,
402,2018,92,9,
402,2019,69,6,
403,2012,10,1,
403,2013,11,1,
403,2014,20,2,
403,2015,19,1,
403,2016,15,1,
403,2017,18,1,
403,2018,19,1,
403,2019,10,1,
404,2015,25,2,
404,2016,55,5,
404,2017,56,5,
404,2018,39,3,
404,2019,70,7,
405,2007,20,2,
405,2008,22,2,
405,2009,23,2,
405,2010,16,1,
405,2011,16,1,
405,2012,19,1,
405,2013,18,1,
405,2014,16,1,
405,2015,16,1,
405,2016,16,1,
405,2017,19,1,
405,2018,26,2,
405,2019,21,2,
406,2011,32,3,
406,2012,28,2,
406,2013,24,2,
406,2014,37,3,
406,2015,31,3,
406,2016,34,3,
406,2017,37,3,
406,2018,36,3,
406,2019,29,2,
407,2008,17,1,
407,2009,14,1,
407,2010,19,1,
407,2011,15,1,
407,2012,14,1,
407,2013,13,1,
407,2014,14,1,
407,2015,12,1,
407,2016,11,1,
407,2017,12,1,
407,2018,12,1,
407,2019,6,0,
408,2005,153,10,
408,2006,168,10,
408,2007,167,10,
408,2008,176,10,
408,2009,184,10,
408,2010,222,10,
408,2011,323,10,
408,2012,188,10,
408,2013,170,10,
408,2014,220,10,
408,2015,190,10,
408,2016,149,10,
408,2017,157,10,
408,2018,138,10,
408,2019,87,8,
409,1987,28,2,
409,1988,39,3,
409,1989,33,3,
409,1990,37,3,
409,1991,42,4,
409,1992,48,4,
409,1993,62,6,
409,1994,71,7,
409,1995,48,4,
409,1996,54,5,
409,1997,62,6,
409,1998,56,5,
409,1999,68,6,
409,2000,64,6,
409,2001,74,7,
409,2002,63,6,
409,2003,77,7,
409,2004,83,8,
409,2005,57,5,
409,2006,75,7,
409,2007,77,7,
409,2008,90,9,
409,2009,82,8,
409,2010,63,6,
409,2011,67,6,
409,2012,83,8,
409,2013,82,8,
409,2014,87,8,
409,2015,97,9,
409,2016,113,10,
409,2017,144,10,
409,2018,170,10,
409,2019,122,10,
410,2010,78,7,
410,2011,82,8,
410,2012,91,9,
410,2013,84,8,
410,2014,78,7,
410,2015,92,9,
410,2016,83,8,
410,2017,74,7,
410,2018,93,9,
410,2019,50,5,
411,1952,3,0,
411,1953,26,2,
411,1954,49,4,
411,1955,53,5,
411,1966,107,10,
411,1967,113,10,
411,1968,129,10,
411,1969,85,8,
411,1970,93,9,
411,1971,147,10,
411,1972,98,9,
411,1973,138,10,
411,1974,135,10,
411,1975,101,10,
411,1976,93,9,
411,1977,97,9,
411,1978,80,8,
411,1979,91,9,
411,1980,122,10,
411,1981,88,8,
411,1982,77,7,
411,1983,74,7,
411,1984,103,10,
411,1985,100,10,
411,1986,98,9,
411,1987,92,9,
411,1988,77,7,
411,1989,88,8,
411,1990,113,10,
411,1991,86,8,
411,1992,133,10,
411,1993,85,8,
411,1994,94,9,
411,1995,88,8,
411,1996,83,8,
411,1997,87,8,
411,1998,93,9,
411,1999,83,8,
411,2000,83,8,
411,2001,76,7,
411,2002,102,10,
411,2003,75,7,
411,2004,71,7,
411,2005,76,7,
411,2006,85,8,
411,2007,89,8,
411,2008,112,10,
411,2009,116,10,
411,2010,128,10,
411,2011,117,10,
411,2012,108,10,
411,2013,98,9,
411,2014,93,9,
411,2015,101,10,
411,2016,100,10,
411,2017,101,10,
411,2018,106,10,
411,2019,67,6,
412,2005,11,1,
412,2006,9,0,
412,2007,17,1,
412,2008,15,1,
412,2009,11,1,
412,2010,9,0,
412,2011,19,1,
412,2012,19,1,
412,2013,10,1,
412,2014,9,0,
412,2015,22,2,
412,2016,13,1,
412,2017,17,1,
412,2018,13,1,
412,2019,11,1,
413,2007,29,2,
413,2008,7,0,
413,2009,9,0,
413,2010,15,1,
413,2012,7,0,
413,2013,35,3,
413,2014,31,3,
413,2015,54,5,
413,2016,53,5,
413,2017,56,5,
413,2018,55,5,
413,2019,26,2,
414,2000,140,10,
414,2011,220,10,
414,2012,259,10,
414,2013,210,10,
414,2014,242,10,
414,2015,273,10,
414,2016,227,10,
414,2017,245,10,
414,2018,236,10,
414,2019,163,10,
415,1978,7,0,
415,1985,12,1,
415,2006,20,2,
415,2007,19,1,
415,2008,90,9,
415,2009,30,3,
415,2010,68,6,
415,2011,46,4,
415,2012,47,4,
415,2013,43,4,
415,2014,42,4,
415,2015,143,10,
415,2016,37,3,
415,2017,23,2,
415,2018,36,3,
416,1974,35,3,
416,1975,27,2,
416,1976,26,2,
416,1977,13,1,
416,1978,15,1,
416,1979,13,1,
416,1980,22,2,
416,1981,19,1,
416,1982,20,2,
416,1983,22,2,
416,1984,34,3,
416,1985,13,1,
416,1986,12,1,
416,1987,30,3,
416,1988,19,1,
416,1989,16,1,
416,1990,13,1,
416,1991,27,2,
416,1992,15,1,
416,1993,13,1,
416,1994,7,0,
416,1995,11,1,
416,1996,25,2,
416,1997,45,4,
416,1998,28,2,
416,1999,60,6,
416,2000,34,3,
416,2001,10,1,
416,2002,9,0,
416,2003,28,2,
416,2004,20,2,
416,2005,33,3,
417,2006,25,2,
417,2007,16,1,
417,2008,16,1,
417,2009,16,1,
417,2010,39,3,
417,2011,27,2,
417,2012,36,3,
417,2013,31,3,
417,2014,27,2,
417,2015,31,3,
417,2016,28,2,
417,2017,27,2,
417,2018,17,1,
417,2019,18,1,
418,1992,32,3,
418,1993,38,3,
418,1994,41,4,
418,1995,27,2,
418,1996,34,3,
418,1997,42,4,
418,1998,45,4,
418,1999,23,2,
418,2000,41,4,
418,2001,20,2,
418,2002,46,4,
418,2003,46,4,
418,2004,54,5,
418,2005,36,3,
418,2006,61,6,
418,2007,57,5,
418,2008,56,5,
418,2009,52,5,
418,2010,41,4,
418,2011,59,5,
418,2012,57,5,
418,2013,49,4,
418,2014,53,5,
418,2015,42,4,
418,2016,50,5,
418,2017,53,5,
418,2018,50,5,
418,2019,40,4,
419,2005,23,2,
419,2006,32,3,
419,2007,29,2,
419,2008,24,2,
419,2009,24,2,
419,2010,26,2,
419,2011,16,1,
419,2012,19,1,
419,2013,13,1,
419,2014,13,1,
419,2015,14,1,
419,2016,18,1,
419,2017,21,2,
419,2018,20,2,
419,2019,10,1,
420,2002,18,1,
420,2003,122,10,
420,2004,168,10,
420,2005,128,10,
420,2006,368,10,
420,2007,410,10,
420,2008,344,10,
420,2009,346,10,
420,2010,283,10,
420,2011,274,10,
420,2012,335,10,
420,2013,251,10,
420,2014,347,10,
420,2015,144,10,
420,2016,257,10,
420,2017,188,10,
420,2018,160,10,
420,2019,155,10,
420,2020,9,0,
421,2010,26,2,
421,2011,26,2,
421,2012,29,2,
421,2013,70,7,
421,2014,71,7,
421,2015,70,7,
421,2016,77,7,
421,2017,78,7,
421,2018,152,10,
421,2019,278,10,
422,2006,44,4,
422,2007,57,5,
422,2008,51,5,
422,2009,102,10,
422,2010,78,7,
422,2011,77,7,
422,2012,93,9,
422,2013,107,10,
422,2014,111,10,
422,2015,135,10,
422,2016,138,10,
422,2017,90,9,
422,2018,106,10,
422,2019,132,10,
423,2001,46,4,
423,2002,42,4,
423,2003,46,4,
424,2005,85,8,
424,2006,74,7,
424,2007,92,9,
424,2008,92,9,
424,2009,152,10,
424,2010,150,10,
424,2011,115,10,
424,2012,149,10,
424,2013,94,9,
424,2014,120,10,
424,2015,128,10,
424,2016,126,10,
424,2017,122,10,
424,2018,159,10,
424,2019,75,7,
425,2016,31,3,
425,2017,36,3,
425,2018,18,1,
425,2019,12,1,
426,2009,14,1,
426,2010,5,0,
426,2011,18,1,
426,2012,22,2,
426,2013,30,3,
426,2014,21,2,
426,2015,36,3,
426,2016,17,1,
427,2011,13,1,
427,2012,33,3,
428,2000,22,2,
428,2001,7,0,
428,2002,15,1,
428,2003,17,1,
428,2004,17,1,
428,2005,29,2,
428,2006,27,2,
428,2007,31,3,
428,2008,34,3,
428,2009,38,3,
428,2010,29,2,
428,2011,10,1,
429,2009,20,2,
429,2010,22,2,
429,2011,18,1,
429,2012,19,1,
429,2013,20,2,
429,2014,18,1,
429,2015,7,0,
429,2016,3,0,
429,2017,8,0,
429,2018,10,1,
429,2019,4,0,
430,2013,62,6,
430,2014,126,10,
430,2015,249,10,
430,2016,818,10,
430,2017,2341,10,
430,2018,6620,10,
430,2019,10312,10,
431,2007,30,3,
431,2008,23,2,
431,2009,23,2,
431,2010,36,3,
431,2011,13,1,
431,2012,29,2,
431,2013,30,3,
431,2014,42,4,
431,2015,35,3,
431,2016,19,1,
431,2017,26,2,
431,2018,19,1,
431,2019,13,1,
432,2000,47,4,
432,2001,44,4,
432,2002,35,3,
432,2003,56,5,
432,2004,59,5,
432,2005,55,5,
432,2006,57,5,
432,2007,57,5,
432,2008,78,7,
432,2009,76,7,
432,2010,83,8,
432,2011,87,8,
432,2012,77,7,
432,2013,103,10,
432,2014,85,8,
432,2015,69,6,
432,2016,103,10,
432,2017,96,9,
432,2018,118,10,
432,2019,113,10,
433,2008,17,1,
433,2009,58,5,
433,2010,25,2,
433,2011,28,2,
433,2012,52,5,
433,2013,40,4,
433,2014,65,6,
433,2015,194,10,
433,2016,412,10,
433,2017,240,10,
433,2018,259,10,
433,2019,66,6,
434,1992,8,0,
434,1993,4,0,
434,1994,31,3,
434,1995,14,1,
434,1996,18,1,
434,1997,18,1,
434,1998,15,1,
434,1999,18,1,
434,2000,20,2,
434,2001,18,1,
434,2002,21,2,
434,2003,22,2,
434,2004,22,2,
434,2005,23,2,
434,2006,22,2,
434,2007,24,2,
434,2008,23,2,
434,2009,22,2,
434,2010,24,2,
434,2011,18,1,
434,2012,22,2,
434,2013,19,1,
434,2014,23,2,
434,2015,25,2,
434,2016,25,2,
434,2017,30,3,
434,2018,37,3,
434,2019,23,2,
435,1998,14,1,
435,1999,85,8,
435,2000,106,10,
435,2001,58,5,
435,2002,99,9,
435,2003,62,6,
435,2004,71,7,
435,2005,80,8,
435,2006,94,9,
435,2007,94,9,
435,2008,90,9,
435,2009,106,10,
435,2010,88,8,
435,2011,90,9,
435,2012,120,10,
435,2013,117,10,
435,2014,115,10,
435,2015,124,10,
435,2016,107,10,
435,2017,95,9,
435,2018,87,8,
436,1978,5,0,
436,1979,2,0,
436,1980,3,0,
436,1981,12,1,
436,1982,13,1,
436,1983,21,2,
436,1984,40,4,
436,1985,55,5,
436,1986,54,5,
436,1987,59,5,
436,1988,60,6,
436,1989,84,8,
436,1990,50,5,
436,1991,74,7,
436,1992,66,6,
436,1993,58,5,
436,1994,70,7,
436,1995,69,6,
436,1996,64,6,
436,1997,72,7,
436,1998,44,4,
436,1999,53,5,
436,2000,60,6,
436,2001,18,1,
436,2002,15,1,
436,2003,16,1,
436,2004,14,1,
436,2005,15,1,
436,2006,15,1,
436,2007,14,1,
436,2008,11,1,
436,2009,17,1,
436,2010,22,2,
436,2011,41,4,
436,2012,45,4,
436,2013,56,5,
436,2014,37,3,
436,2015,33,3,
436,2017,34,3,
436,2018,51,5,
436,2019,20,2,
437,1993,12,1,
437,1994,32,3,
437,1995,30,3,
437,1996,31,3,
437,1997,32,3,
437,1998,32,3,
437,1999,46,4,
437,2000,20,2,
437,2002,17,1,
437,2003,47,4,
437,2004,37,3,
437,2005,51,5,
437,2006,55,5,
437,2007,35,3,
437,2008,49,4,
437,2009,26,2,
437,2010,28,2,
437,2011,35,3,
437,2012,31,3,
437,2013,38,3,
437,2014,47,4,
437,2015,46,4,
437,2016,64,6,
437,2017,58,5,
437,2018,41,4,
437,2019,33,3,
438,2008,15,1,
438,2009,18,1,
438,2010,12,1,
438,2011,16,1,
438,2012,23,2,
438,2013,9,0,
438,2014,25,2,
438,2015,13,1,
438,2016,16,1,
438,2017,3,0,
438,2018,11,1,
438,2019,36,3,
439,2004,64,6,
439,2005,60,6,
439,2006,40,4,
439,2007,54,5,
439,2008,69,6,
439,2009,81,8,
439,2010,73,7,
439,2011,81,8,
439,2012,75,7,
439,2013,76,7,
439,2014,73,7,
439,2015,71,7,
439,2016,68,6,
439,2017,69,6,
439,2018,77,7,
439,2019,60,6,
440,1994,20,2,
440,1995,20,2,
440,1996,18,1,
440,1997,19,1,
440,1998,23,2,
440,1999,29,2,
440,2000,28,2,
440,2001,35,3,
440,2002,24,2,
440,2003,41,4,
440,2004,38,3,
440,2005,42,4,
440,2006,42,4,
440,2007,42,4,
440,2008,58,5,
440,2009,67,6,
440,2010,84,8,
440,2011,90,9,
440,2012,66,6,
440,2013,52,5,
440,2014,67,6,
440,2015,55,5,
440,2016,42,4,
440,2017,40,4,
440,2018,34,3,
440,2019,19,1,
441,2014,54,5,
441,2015,61,6,
441,2016,129,10,
441,2017,211,10,
441,2018,449,10,
441,2019,626,10,
442,1998,15,1,
442,1999,20,2,
442,2000,21,2,
442,2001,5,0,
442,2002,24,2,
442,2003,28,2,
442,2004,31,3,
442,2005,28,2,
442,2006,17,1,
442,2007,18,1,
442,2008,16,1,
443,2008,48,4,
443,2009,32,3,
443,2010,26,2,
443,2011,33,3,
443,2012,39,3,
443,2013,29,2,
443,2014,32,3,
443,2015,31,3,
443,2016,26,2,
443,2017,29,2,
443,2018,24,2,
443,2019,20,2,
444,1996,18,1,
444,1997,17,1,
444,1998,7,0,
444,1999,20,2,
444,2000,21,2,
444,2001,15,1,
444,2002,25,2,
444,2003,26,2,
444,2004,20,2,
444,2005,26,2,
444,2006,22,2,
444,2007,14,1,
444,2008,15,1,
444,2009,16,1,
444,2010,22,2,
444,2011,19,1,
444,2012,19,1,
444,2013,20,2,
444,2014,24,2,
444,2015,22,2,
444,2016,24,2,
444,2017,24,2,
444,2018,23,2,
444,2019,18,1,
445,2005,5,0,
445,2006,9,0,
445,2007,12,1,
445,2008,22,2,
445,2009,28,2,
445,2010,21,2,
445,2013,5,0,
445,2014,12,1,
445,2015,4,0,
445,2016,24,2,
445,2017,18,1,
446,2001,8,0,
446,2002,21,2,
446,2003,27,2,
446,2004,30,3,
446,2005,17,1,
446,2006,46,4,
446,2007,36,3,
446,2008,29,2,
446,2009,27,2,
446,2010,31,3,
446,2011,37,3,
446,2012,35,3,
446,2013,32,3,
446,2014,36,3,
446,2015,43,4,
446,2016,55,5,
446,2017,81,8,
446,2018,60,6,
446,2019,50,5,
447,1983,21,2,
447,1984,28,2,
447,1985,26,2,
447,1986,25,2,
447,1987,14,1,
447,1988,20,2,
447,1989,9,0,
447,1990,29,2,
447,1991,37,3,
447,1992,14,1,
447,1993,21,2,
447,1994,21,2,
447,1995,13,1,
447,1996,17,1,
447,1997,17,1,
447,1998,14,1,
447,1999,22,2,
447,2000,33,3,
447,2001,22,2,
447,2002,23,2,
447,2003,22,2,
447,2004,34,3,
447,2005,22,2,
447,2006,21,2,
447,2007,27,2,
447,2008,17,1,
447,2009,15,1,
447,2010,24,2,
447,2011,21,2,
447,2012,16,1,
447,2013,16,1,
447,2014,17,1,
447,2015,21,2,
447,2016,18,1,
447,2017,23,2,
447,2018,20,2,
447,2019,20,2,
448,2010,20,2,
448,2011,19,1,
448,2012,20,2,
448,2013,20,2,
448,2014,20,2,
448,2015,17,1,
448,2016,16,1,
448,2017,20,2,
448,2018,13,1,
449,1974,36,3,
449,1975,23,2,
449,1976,31,3,
449,1977,32,3,
449,1978,30,3,
449,1979,26,2,
449,1980,27,2,
449,1981,34,3,
449,1982,26,2,
449,1983,26,2,
449,1984,39,3,
449,1985,54,5,
449,1986,71,7,
449,1987,54,5,
449,1988,61,6,
449,1989,52,5,
449,1990,62,6,
449,1991,81,8,
449,1992,74,7,
449,1993,75,7,
449,1994,99,9,
449,1995,96,9,
449,1996,105,10,
449,1997,103,10,
449,1998,96,9,
449,1999,88,8,
449,2000,88,8,
449,2001,84,8,
449,2002,125,10,
449,2003,138,10,
449,2004,148,10,
449,2005,184,10,
449,2006,208,10,
449,2007,226,10,
449,2008,270,10,
449,2009,277,10,
449,2010,218,10,
449,2011,173,10,
449,2012,321,10,
449,2013,295,10,
449,2014,236,10,
449,2015,214,10,
449,2016,210,10,
449,2017,264,10,
449,2018,244,10,
449,2019,247,10,
450,2005,1,0,
450,2006,6,0,
450,2007,7,0,
450,2008,4,0,
450,2009,3,0,
450,2010,5,0,
450,2011,7,0,
450,2012,3,0,
450,2013,1,0,
450,2014,7,0,
450,2015,1,0,
450,2017,1,0,
450,2018,3,0,
451,2009,1,0,
451,2010,1,0,
451,2011,1,0,
451,2012,1,0,
451,2013,3,0,
451,2014,3,0,
451,2015,1,0,
451,2016,3,0,
451,2017,5,0,
451,2018,3,0,
451,2019,1,0,
452,2010,20,2,
452,2011,21,2,
452,2012,18,1,
452,2013,19,1,
452,2014,19,1,
452,2015,17,1,
452,2016,17,1,
452,2017,24,2,
452,2018,22,2,
452,2019,19,1,
453,2005,100,10,
453,2006,86,8,
453,2007,94,9,
453,2008,88,8,
453,2009,77,7,
453,2010,89,8,
453,2011,86,8,
453,2012,95,9,
453,2013,92,9,
453,2014,90,9,
453,2015,99,9,
453,2016,103,10,
453,2017,88,8,
453,2018,98,9,
453,2019,63,6,
454,1995,10,1,
454,1996,8,0,
454,1997,7,0,
454,1998,11,1,
454,1999,21,2,
454,2000,22,2,
454,2001,17,1,
454,2002,15,1,
454,2003,11,1,
454,2004,20,2,
454,2005,16,1,
454,2006,14,1,
454,2007,7,0,
454,2008,16,1,
454,2009,14,1,
454,2010,26,2,
454,2011,25,2,
454,2012,27,2,
454,2013,25,2,
454,2014,27,2,
454,2015,31,3,
454,2016,22,2,
454,2017,24,2,
454,2018,26,2,
454,2019,20,2,
455,1993,44,4,
455,1994,37,3,
455,1995,58,5,
455,1996,62,6,
455,1997,58,5,
455,1998,71,7,
455,1999,73,7,
455,2000,73,7,
455,2001,63,6,
455,2002,101,10,
455,2003,100,10,
455,2004,107,10,
455,2005,106,10,
455,2006,121,10,
455,2007,104,10,
455,2008,88,8,
455,2009,113,10,
455,2010,94,9,
455,2011,96,9,
455,2012,105,10,
455,2013,97,9,
455,2014,92,9,
455,2015,107,10,
455,2016,88,8,
455,2017,101,10,
455,2018,91,9,
455,2019,59,5,
456,1993,59,5,
456,1994,54,5,
456,1995,48,4,
456,1996,46,4,
456,1997,48,4,
456,1998,82,8,
456,1999,56,5,
456,2000,85,8,
456,2001,97,9,
456,2002,98,9,
456,2003,114,10,
456,2004,137,10,
456,2005,140,10,
456,2006,135,10,
456,2007,141,10,
456,2008,176,10,
456,2009,177,10,
456,2010,190,10,
456,2011,240,10,
456,2012,242,10,
456,2013,240,10,
456,2014,273,10,
456,2015,335,10,
456,2016,344,10,
456,2017,333,10,
456,2018,274,10,
456,2019,214,10,
457,2008,17,1,
457,2009,20,2,
457,2010,21,2,
457,2011,18,1,
457,2012,4,0,
457,2014,4,0,
457,2015,4,0,
457,2018,5,0,
458,1987,10,1,
458,1988,26,2,
458,1989,17,1,
458,1990,14,1,
458,1991,15,1,
458,1992,21,2,
458,1993,14,1,
458,1994,11,1,
458,1995,25,2,
458,1996,12,1,
458,1997,26,2,
458,1998,19,1,
458,1999,28,2,
458,2000,45,4,
458,2001,46,4,
458,2002,48,4,
458,2003,56,5,
458,2004,66,6,
458,2005,55,5,
458,2006,70,7,
458,2007,70,7,
458,2008,65,6,
458,2009,62,6,
458,2010,81,8,
458,2011,109,10,
458,2012,233,10,
458,2013,291,10,
458,2014,283,10,
458,2015,214,10,
458,2016,245,10,
458,2017,274,10,
458,2018,331,10,
458,2019,275,10,
459,1997,41,4,
459,1998,53,5,
459,1999,49,4,
459,2000,50,5,
460,1993,34,3,
460,1994,41,4,
460,1995,30,3,
460,1996,34,3,
461,1995,17,1,
461,1996,18,1,
461,1997,17,1,
461,1998,19,1,
461,1999,16,1,
461,2000,19,1,
461,2001,39,3,
461,2002,23,2,
461,2003,22,2,
461,2004,54,5,
461,2005,15,1,
461,2006,23,2,
461,2007,17,1,
461,2008,23,2,
461,2009,18,1,
461,2010,21,2,
461,2011,17,1,
461,2012,15,1,
461,2013,15,1,
461,2014,19,1,
461,2015,23,2,
461,2016,20,2,
461,2017,21,2,
461,2018,25,2,
461,2019,12,1,
462,1966,8,0,
462,1967,17,1,
462,1968,10,1,
462,1980,26,2,
462,1981,21,2,
462,1982,23,2,
462,1983,16,1,
462,1984,24,2,
462,1985,33,3,
462,1986,47,4,
462,1987,20,2,
462,1988,21,2,
462,1989,35,3,
462,1990,38,3,
462,1991,34,3,
462,1992,26,2,
462,1993,46,4,
462,1994,42,4,
462,1995,39,3,
462,1996,31,3,
462,1997,31,3,
462,1998,23,2,
462,1999,31,3,
462,2000,38,3,
462,2001,27,2,
462,2002,25,2,
462,2003,33,3,
462,2004,25,2,
463,2005,19,1,
463,2006,26,2,
463,2007,22,2,
463,2008,23,2,
463,2009,20,2,
463,2010,22,2,
463,2011,27,2,
463,2012,37,3,
463,2013,58,5,
463,2014,32,3,
463,2015,33,3,
463,2016,33,3,
463,2017,41,4,
463,2018,36,3,
463,2019,20,2,
464,2007,14,1,
464,2008,13,1,
464,2009,12,1,
464,2010,10,1,
464,2011,21,2,
464,2012,10,1,
464,2013,9,0,
464,2014,12,1,
464,2015,11,1,
464,2016,21,2,
464,2017,22,2,
464,2018,17,1,
465,1998,259,10,
465,1999,257,10,
465,2000,229,10,
465,2001,329,10,
465,2002,222,10,
465,2003,308,10,
465,2004,215,10,
465,2005,378,10,
465,2006,304,10,
465,2007,404,10,
465,2008,362,10,
465,2009,504,10,
465,2010,375,10,
465,2011,450,10,
465,2012,361,10,
465,2013,354,10,
465,2014,336,10,
465,2015,388,10,
465,2016,293,10,
465,2017,367,10,
465,2018,290,10,
465,2019,374,10,
466,2005,49,4,
466,2006,51,5,
466,2007,49,4,
466,2008,51,5,
466,2009,48,4,
466,2010,47,4,
466,2011,53,5,
466,2012,50,5,
466,2013,46,4,
466,2014,47,4,
466,2015,41,4,
466,2016,46,4,
466,2017,47,4,
466,2018,44,4,
466,2019,21,2,
467,2003,24,2,
467,2004,28,2,
467,2005,44,4,
467,2006,42,4,
467,2007,85,8,
467,2008,72,7,
467,2009,108,10,
467,2010,63,6,
467,2011,105,10,
467,2012,114,10,
467,2013,195,10,
467,2014,172,10,
467,2015,184,10,
467,2016,192,10,
467,2017,152,10,
467,2018,130,10,
467,2019,215,10,
468,2009,9,0,
468,2010,6,0,
468,2012,5,0,
468,2013,19,1,
468,2014,17,1,
468,2015,17,1,
468,2016,19,1,
468,2017,18,1,
468,2018,15,1,
468,2019,8,0,
469,2009,33,3,
469,2010,32,3,
469,2011,35,3,
469,2012,49,4,
469,2013,52,5,
469,2014,52,5,
469,2015,60,6,
469,2016,55,5,
469,2017,57,5,
469,2018,37,3,
469,2019,26,2,
470,2017,13,1,
471,2008,27,2,
471,2009,35,3,
471,2010,39,3,
471,2011,34,3,
471,2012,34,3,
471,2013,36,3,
471,2014,36,3,
471,2015,34,3,
471,2016,39,3,
471,2017,47,4,
471,2018,48,4,
471,2019,24,2,
472,2010,33,3,
473,2008,13,1,
473,2009,51,5,
473,2010,136,10,
473,2011,70,7,
474,2001,30,3,
474,2002,27,2,
474,2003,31,3,
474,2004,21,2,
474,2005,31,3,
474,2006,30,3,
474,2007,43,4,
474,2008,47,4,
474,2009,59,5,
474,2010,56,5,
474,2011,67,6,
474,2012,67,6,
474,2013,73,7,
474,2014,78,7,
474,2015,72,7,
474,2016,77,7,
474,2017,89,8,
474,2018,106,10,
474,2019,85,8,
475,2010,50,5,
475,2011,44,4,
475,2012,32,3,
475,2013,41,4,
475,2014,31,3,
475,2015,18,1,
475,2016,20,2,
475,2017,23,2,
476,2006,78,7,
476,2007,78,7,
476,2008,79,7,
476,2009,80,8,
476,2010,82,8,
476,2011,102,10,
476,2012,78,7,
476,2013,101,10,
476,2014,117,10,
476,2015,140,10,
476,2016,235,10,
476,2017,198,10,
476,2018,132,10,
476,2019,103,10,
477,2005,10,1,
477,2006,98,9,
477,2007,88,8,
477,2008,95,9,
477,2009,89,8,
477,2010,81,8,
477,2011,94,9,
477,2012,79,7,
477,2013,67,6,
477,2014,83,8,
477,2015,106,10,
477,2016,71,7,
477,2017,104,10,
477,2018,100,10,
477,2019,48,4,
478,1994,32,3,
478,1995,36,3,
478,1996,54,5,
478,1997,42,4,
478,1998,55,5,
478,1999,70,7,
478,2000,74,7,
478,2001,72,7,
478,2002,84,8,
478,2003,70,7,
478,2004,106,10,
